일자|시간|구분,공급량
2019-01-03 04 A,1865.5024125021582
2019-01-03 05 A,1950.7044793858643
2019-01-03 06 A,2134.949315255649
2019-01-03 07 A,2353.5990347492516
2019-01-03 08 A,2526.4706786668894
2019-01-03 09 A,2607.0795860834705
2019-01-03 10 A,2602.420998930872
2019-01-03 11 A,2550.87618365073
2019-01-03 12 A,2483.961462384034
2019-01-03 13 A,2409.0257542920976
2019-01-03 14 A,2324.9546577708898
2019-01-03 15 A,2247.8282778634994
2019-01-03 16 A,2213.8780115019417
2019-01-03 17 A,2252.1278473673265
2019-01-03 18 A,2352.690092889181
2019-01-03 19 A,2464.1129250435492
2019-01-03 20 A,2526.2799682930345
2019-01-03 21 A,2510.816315561433
2019-01-03 22 A,2433.450659454368
2019-01-03 23 A,2330.0482430372554
2019-01-03 24 A,2222.908795736314
2019-01-04 01 A,2111.56026282938
2019-01-04 02 A,1995.1793428218768
2019-01-04 03 A,1899.5055499874384
2019-01-04 04 A,1874.7603152869078
2019-01-04 05 A,1959.8648161402448
2019-01-04 06 A,2143.875801011863
2019-01-04 07 A,2362.127102244969
2019-01-04 08 A,2534.4073535170082
2019-01-04 09 A,2614.203841586883
2019-01-04 10 A,2608.4846016821957
2019-01-04 11 A,2555.6050340145866
2019-01-04 12 A,2487.057427153428
2019-01-04 13 A,2410.1689816437665
2019-01-04 14 A,2323.806357674733
2019-01-04 15 A,2244.0339443116072
2019-01-04 16 A,2207.071056128295
2019-01-04 17 A,2241.9336078827555
2019-01-04 18 A,2338.730173742957
2019-01-04 19 A,2446.0098223233827
2019-01-04 20 A,2503.6619260104244
2019-01-04 21 A,2483.3223562339863
2019-01-04 22 A,2400.735728340302
2019-01-04 23 A,2291.7884025700514
2019-01-04 24 A,2178.8064046936383
2019-01-05 01 A,2061.349073563977
2019-01-05 02 A,1938.6294495086308
2019-01-05 03 A,1836.428121331653
2019-01-05 04 A,1805.0120464981069
2019-01-05 05 A,1883.3520371418626
2019-01-05 06 A,2060.558180883434
2019-01-05 07 A,2272.020893706824
2019-01-05 08 A,2437.58812581442
2019-01-05 09 A,2510.8086554472275
2019-01-05 10 A,2498.7135857905546
2019-01-05 11 A,2439.7223291763066
2019-01-05 12 A,2365.3914710513845
2019-01-05 13 A,2283.1121146701967
2019-01-05 14 A,2191.8137379980585
2019-01-05 15 A,2107.621768243532
2019-01-05 16 A,2066.814088137451
2019-01-05 17 A,2098.462032575574
2019-01-05 18 A,2192.7257903110903
2019-01-05 19 A,2298.2016099632456
2019-01-05 20 A,2354.8210163543554
2019-01-05 21 A,2334.256456307933
2019-01-05 22 A,2252.2830444215933
2019-01-05 23 A,2144.811121638424
2019-01-05 24 A,2034.1837960367102
2019-01-06 01 A,1919.9702780291027
2019-01-06 02 A,1801.3860283603071
2019-01-06 03 A,1704.2064402209708
2019-01-06 04 A,1678.6855725389933
2019-01-06 05 A,1763.773629118487
2019-01-06 06 A,1948.552453352226
2019-01-06 07 A,2168.376735747546
2019-01-06 08 A,2343.051454204139
2019-01-06 09 A,2426.0754801239764
2019-01-06 10 A,2424.423462651246
2019-01-06 11 A,2376.4522715703806
2019-01-06 12 A,2313.6503868028076
2019-01-06 13 A,2243.3358301264034
2019-01-06 14 A,2164.3606645865807
2019-01-06 15 A,2092.769260289915
2019-01-06 16 A,2064.75553340817
2019-01-06 17 A,2109.304709250168
2019-01-06 18 A,2216.489515898658
2019-01-06 19 A,2334.818199086246
2019-01-06 20 A,2404.134555761322
2019-01-06 21 A,2396.0243965134327
2019-01-06 22 A,2326.1780985567684
2019-01-06 23 A,2230.423953421043
2019-01-06 24 A,2131.026470108183
2019-01-07 01 A,2027.4804377901548
2019-01-07 02 A,1918.9317584759015
2019-01-07 03 A,1831.091763564909
2019-01-07 04 A,1814.1565247265899
2019-01-07 05 A,1907.024847425911
2019-01-07 06 A,2098.734211464317
2019-01-07 07 A,2324.602351246758
2019-01-07 08 A,2504.40499166453
2019-01-07 09 A,2591.6196699692273
2019-01-07 10 A,2593.207753881284
2019-01-07 11 A,2547.520935259667
2019-01-07 12 A,2486.050587297763
2019-01-07 13 A,2416.125581588226
2019-01-07 14 A,2336.6165923129874
2019-01-07 15 A,2263.594088892307
2019-01-07 16 A,2233.2852274460543
2019-01-07 17 A,2274.7151962913067
2019-01-07 18 A,2378.0029270935743
2019-01-07 19 A,2491.7085682108227
2019-01-07 20 A,2555.7329241500756
2019-01-07 21 A,2541.7232783430904
2019-01-07 22 A,2465.43526847843
2019-01-07 23 A,2362.7655264181412
2019-01-07 24 A,2256.0492516555605
2019-01-08 01 A,2144.8535307538154
2019-01-08 02 A,2028.3974216600934
2019-01-08 03 A,1932.465525253251
2019-01-08 04 A,1907.3265628966155
2019-01-08 05 A,1991.9506564221692
2019-01-08 06 A,2175.4445827772247
2019-01-08 07 A,2393.1927032943177
2019-01-08 08 A,2565.0340906406436
2019-01-08 09 A,2644.505789951125
2019-01-08 10 A,2638.624330147628
2019-01-08 11 A,2585.791769893348
2019-01-08 12 A,2517.544670240849
2019-01-08 13 A,2441.2515938563215
2019-01-08 14 A,2355.817160624972
2019-01-08 15 A,2277.339862755435
2019-01-08 16 A,2242.0688504901523
2019-01-08 17 A,2279.0452437910917
2019-01-08 18 A,2378.3978805194747
2019-01-08 19 A,2488.6908960341543
2019-01-08 20 A,2549.8233355088314
2019-01-08 21 A,2533.4352126967133
2019-01-08 22 A,2455.269680493547
2019-01-08 23 A,2351.206020265848
2019-01-08 24 A,2243.557613760708
2019-01-09 01 A,2131.8657038453694
2019-01-09 02 A,2015.319956764779
2019-01-09 03 A,1919.6725413743884
2019-01-09 04 A,1895.157237104311
2019-01-09 05 A,1980.7072597990727
2019-01-09 06 A,2165.391070315435
2019-01-09 07 A,2384.5538584708174
2019-01-09 08 A,2557.9952181312538
2019-01-09 09 A,2639.212942849552
2019-01-09 10 A,2635.18505124262
2019-01-09 11 A,2584.27632010419
2019-01-09 12 A,2517.9877113021066
2019-01-09 13 A,2443.6542868424785
2019-01-09 14 A,2360.149636988859
2019-01-09 15 A,2283.5440202637647
2019-01-09 16 A,2250.0614229594175
2019-01-09 17 A,2288.721090505279
2019-01-09 18 A,2389.6334393487778
2019-01-09 19 A,2501.347742837535
2019-01-09 20 A,2563.7517919694637
2019-01-09 21 A,2548.4779451648874
2019-01-09 22 A,2471.265233310254
2019-01-09 23 A,2367.9922291969433
2019-01-09 24 A,2260.9748475457927
2019-01-10 01 A,2149.7598854494327
2019-01-10 02 A,2033.5453197124293
2019-01-10 03 A,1938.094081297139
2019-01-10 04 A,1913.6528235883243
2019-01-10 05 A,1999.1693794301095
2019-01-10 06 A,2183.728177536297
2019-01-10 07 A,2402.691317345285
2019-01-10 08 A,2575.875824518025
2019-01-10 09 A,2656.797022940342
2019-01-10 10 A,2652.4501394193903
2019-01-10 11 A,2601.2164252786206
2019-01-10 12 A,2534.612187560719
2019-01-10 13 A,2459.986330347534
2019-01-10 14 A,2376.224436975996
2019-01-10 15 A,2299.4065974531877
2019-01-10 16 A,2265.7641936929967
2019-01-10 17 A,2304.3211993829864
2019-01-10 18 A,2405.1899069810543
2019-01-10 19 A,2516.9184785147054
2019-01-10 20 A,2579.390523522342
2019-01-10 21 A,2564.231120025542
2019-01-10 22 A,2487.168945756358
2019-01-10 23 A,2384.06922892854
2019-01-10 24 A,2277.231684143845
2019-01-11 01 A,2166.184241881935
2019-01-11 02 A,2050.1035858780333
2019-01-11 03 A,1954.7292156608828
2019-01-11 04 A,1930.2825474758918
2019-01-11 05 A,2015.684744056383
2019-01-11 06 A,2199.9925392090663
2019-01-11 07 A,2418.539750648308
2019-01-11 08 A,2591.114997447001
2019-01-11 09 A,2671.2055518172083
2019-01-11 10 A,2665.779434431374
2019-01-11 11 A,2613.192031002039
2019-01-11 12 A,2544.9356156329077
2019-01-11 13 A,2468.337374418155
2019-01-11 14 A,2382.2639531527275
2019-01-11 15 A,2302.7797265269382
2019-01-11 16 A,2266.1039947779755
2019-01-11 17 A,2301.2526583622202
2019-01-11 18 A,2398.3342771816574
2019-01-11 19 A,2505.89790561899
2019-01-11 20 A,2563.8329018695467
2019-01-11 21 A,2543.775123205909
2019-01-11 22 A,2461.469170855972
2019-01-11 23 A,2352.801390978667
2019-01-11 24 A,2240.097795305729
2019-01-12 01 A,2122.917708686197
2019-01-12 02 A,2000.4741574838938
2019-01-12 03 A,1898.5477165818784
2019-01-12 04 A,1867.4053295635158
2019-01-12 05 A,1946.01779472245
2019-01-12 06 A,2123.4951858791487
2019-01-12 07 A,2335.227905262883
2019-01-12 08 A,2501.0638893627597
2019-01-12 09 A,2574.55190274904
2019-01-12 10 A,2562.723034981729
2019-01-12 11 A,2503.9966848111662
2019-01-12 12 A,2429.9294241473426
2019-01-12 13 A,2347.9123427530744
2019-01-12 14 A,2256.874905147341
2019-01-12 15 A,2172.9425251413686
2019-01-12 16 A,2132.393072111619
2019-01-12 17 A,2164.297867645601
2019-01-12 18 A,2258.81708725117
2019-01-12 19 A,2364.546966326586
2019-01-12 20 A,2421.419016538778
2019-01-12 21 A,2401.105671599091
2019-01-12 22 A,2319.382033045587
2019-01-12 23 A,2212.158428811693
2019-01-12 24 A,2101.7779540205634
2019-01-13 01 A,1987.809806157355
2019-01-13 02 A,1869.469433129568
2019-01-13 03 A,1772.5322153179713
2019-01-13 04 A,1747.252198894298
2019-01-13 05 A,1832.5795749705894
2019-01-13 06 A,2017.5961742891927
2019-01-13 07 A,2237.656674767486
2019-01-13 08 A,2412.5660417687786
2019-01-13 09 A,2495.823134213688
2019-01-13 10 A,2494.4025888215283
2019-01-13 11 A,2446.661263005481
2019-01-13 12 A,2384.0876243730722
2019-01-13 13 A,2313.9996824469763
2019-01-13 14 A,2235.249488072119
2019-01-13 15 A,2163.881399213823
2019-01-13 16 A,2136.0893199603347
2019-01-13 17 A,2180.8584635959855
2019-01-13 18 A,2288.2615462378008
2019-01-13 19 A,2406.806801710829
2019-01-13 20 A,2476.3380151192605
2019-01-13 21 A,2468.440985266783
2019-01-13 22 A,2398.8060776427546
2019-01-13 23 A,2303.2615721123802
2019-01-13 24 A,2204.071966078383
2019-01-14 01 A,2100.7320371720857
2019-01-14 02 A,1992.3876759244506
2019-01-14 03 A,1904.7502023226214
2019-01-14 04 A,1888.0156766854707
2019-01-14 05 A,1981.0828931835658
2019-01-14 06 A,2172.9893204193427
2019-01-14 07 A,2399.052681615247
2019-01-14 08 A,2579.048690581186
2019-01-14 09 A,2666.4548735370927
2019-01-14 10 A,2668.23258725062
2019-01-14 11 A,2622.733512679474
2019-01-14 12 A,2561.4490121915223
2019-01-14 13 A,2491.707946622808
2019-01-14 14 A,2412.3809794488175
2019-01-14 15 A,2339.5385694789475
2019-01-14 16 A,2309.407862272307
2019-01-14 17 A,2351.0140356561997
2019-01-14 18 A,2454.4760108778446
2019-01-14 19 A,2568.353925945877
2019-01-14 20 A,2632.5485750885673
2019-01-14 21 A,2618.7072315266087
2019-01-14 22 A,2542.585522811487
2019-01-14 23 A,2440.0800707386343
2019-01-14 24 A,2333.5260648035237
2019-01-15 01 A,2222.4905816454393
2019-01-15 02 A,2106.192669359672
2019-01-15 03 A,2010.4169190462144
2019-01-15 04 A,1985.4320423592117
2019-01-15 05 A,2070.208151498155
2019-01-15 06 A,2253.852013850681
2019-01-15 07 A,2471.7479812623915
2019-01-15 08 A,2643.7351169885033
2019-01-15 09 A,2723.3504568271196
2019-01-15 10 A,2717.6105204380356
2019-01-15 11 A,2664.9173572985674
2019-01-15 12 A,2596.807519346996
2019-01-15 13 A,2520.6495602168998
2019-01-15 14 A,2435.3480908388206
2019-01-15 15 A,2357.0015945228724
2019-01-15 16 A,2321.859212722336
2019-01-15 17 A,2358.9620566657222
2019-01-15 18 A,2458.4389555570915
2019-01-15 19 A,2568.8540362028007
2019-01-15 20 A,2630.1063352608294
2019-01-15 21 A,2613.8358580776685
2019-01-15 22 A,2535.78574921146
2019-01-15 23 A,2431.8352817709365
2019-01-15 24 A,2324.2978293241813
2019-01-16 01 A,2212.714626648493
2019-01-16 02 A,2096.2753319493695
2019-01-16 03 A,2000.7321061647542
2019-01-16 04 A,1976.3187208610364
2019-01-16 05 A,2061.9683841062497
2019-01-16 06 A,2246.749549061832
2019-01-16 07 A,2466.00739793141
2019-01-16 08 A,2639.5415170486785
2019-01-16 09 A,2720.849692519054
2019-01-16 10 A,2716.909935590518
2019-01-16 11 A,2666.087015772855
2019-01-16 12 A,2599.8818877321755
2019-01-16 13 A,2525.629606355801
2019-01-16 14 A,2442.2037548711355
2019-01-16 15 A,2365.6745848506685
2019-01-16 16 A,2332.2660757188596
2019-01-16 17 A,2370.99746612123
2019-01-16 18 A,2471.979165805454
2019-01-16 19 A,2583.7604415052874
2019-01-16 20 A,2646.2290776891705
2019-01-16 21 A,2631.0174263331346
2019-01-16 22 A,2553.864511964315
2019-01-16 23 A,2450.648901102477
2019-01-16 24 A,2343.6865022785714
2019-01-17 01 A,2232.524106484516
2019-01-17 02 A,2116.359684509841
2019-01-17 03 A,2020.9561613883593
2019-01-17 04 A,1996.560184663463
2019-01-17 05 A,2082.119581421849
2019-01-17 06 A,2266.7187746998125
2019-01-17 07 A,2485.7198583883896
2019-01-17 08 A,2658.9398526209993
2019-01-17 09 A,2739.8940758897334
2019-01-17 10 A,2735.5777496857686
2019-01-17 11 A,2684.3721201007697
2019-01-17 12 A,2617.7934890370107
2019-01-17 13 A,2543.190755523775
2019-01-17 14 A,2459.4494979347446
2019-01-17 15 A,2382.649801401219
2019-01-17 16 A,2349.0230430509
2019-01-17 17 A,2387.5931918745955
2019-01-17 18 A,2488.4725357226025
2019-01-17 19 A,2600.2092321034215
2019-01-17 20 A,2662.6868861264493
2019-01-17 21 A,2647.530571476738
2019-01-17 22 A,2570.468961636722
2019-01-17 23 A,2467.3672806614973
2019-01-17 24 A,2360.5252390843884
2019-01-18 01 A,2249.470763407373
2019-01-18 02 A,2133.380533477893
2019-01-18 03 A,2037.9940450288154
2019-01-18 04 A,2013.5327105995907
2019-01-18 05 A,2098.917689308493
2019-01-18 06 A,2283.2057114379195
2019-01-18 07 A,2501.7305912693964
2019-01-18 08 A,2674.2809445337653
2019-01-18 09 A,2754.3440401955463
2019-01-18 10 A,2748.887895766956
2019-01-18 11 A,2696.267893897472
2019-01-18 12 A,2627.9763057069117
2019-01-18 13 A,2551.340314414929
2019-01-18 14 A,2465.2265630212523
2019-01-18 15 A,2385.69942352332
2019-01-18 16 A,2348.978193537331
2019-01-18 17 A,2384.078771017645
2019-01-18 18 A,2481.1097134385527
2019-01-18 19 A,2588.620072847242
2019-01-18 20 A,2646.499205218106
2019-01-18 21 A,2626.382965661638
2019-01-18 22 A,2544.0159533584524
2019-01-18 23 A,2435.28451250907
2019-01-18 24 A,2322.5146529752164
2019-01-19 01 A,2205.2656978322357
2019-01-19 02 A,2082.750671762549
2019-01-19 03 A,1980.7501480598362
2019-01-19 04 A,1949.5310688116585
2019-01-19 05 A,2028.0642309079035
2019-01-19 06 A,2205.4597068596336
2019-01-19 07 A,2417.1078976779436
2019-01-19 08 A,2582.856738728098
2019-01-19 09 A,2656.2549935494735
2019-01-19 10 A,2644.3337507645138
2019-01-19 11 A,2585.5124082798898
2019-01-19 12 A,2511.347537251451
2019-01-19 13 A,2429.2302267845175
2019-01-19 14 A,2338.0899408339374
2019-01-19 15 A,2254.0520927375374
2019-01-19 16 A,2213.394551493149
2019-01-19 17 A,2245.1886384022037
2019-01-19 18 A,2339.5945287812046
2019-01-19 19 A,2445.2084579269376
2019-01-19 20 A,2501.9619374981808
2019-01-19 21 A,2481.5274013000844
2019-01-19 22 A,2399.679951044922
2019-01-19 23 A,2292.3299149407576
2019-01-19 24 A,2181.8203884765553
2019-01-20 01 A,2067.7205695968114
2019-01-20 02 A,1949.2459067614295
2019-01-20 03 A,1852.1717809946965
2019-01-20 04 A,1826.7522392087428
2019-01-20 05 A,1911.9374733454786
2019-01-20 06 A,2096.8093150706086
2019-01-20 07 A,2316.7224433068905
2019-01-20 08 A,2491.481824559029
2019-01-20 09 A,2574.586318918855
2019-01-20 10 A,2573.010564409241
2019-01-20 11 A,2525.111419831506
2019-01-20 12 A,2462.3773542726253
2019-01-20 13 A,2392.1263788269325
2019-01-20 14 A,2313.2105460027087
2019-01-20 15 A,2241.6742155232323
2019-01-20 16 A,2213.7112933252038
2019-01-20 17 A,2258.3069946333267
2019-01-20 18 A,2365.534037596335
2019-01-20 19 A,2483.9006581644353
2019-01-20 20 A,2553.250643658368
2019-01-20 21 A,2545.16979518961
2019-01-20 22 A,2475.348480646399
2019-01-20 23 A,2379.6149823873757
2019-01-20 24 A,2280.2338003953637
2019-01-21 01 A,2176.699714976005
2019-01-21 02 A,2068.1586194254705
2019-01-21 03 A,1980.321836586288
2019-01-21 04 A,1963.3854297243452
2019-01-21 05 A,2056.2481960470554
2019-01-21 06 A,2247.947607284621
2019-01-21 07 A,2473.80138987939
2019-01-21 08 A,2653.585260947816
2019-01-21 09 A,2740.7767501095786
2019-01-21 10 A,2742.3372176222447
2019-01-21 11 A,2696.6183480232385
2019-01-21 12 A,2635.1115073499723
2019-01-21 13 A,2565.145560188047
2019-01-21 14 A,2485.591173870975
2019-01-21 15 A,2412.5188111409843
2019-01-21 16 A,2382.1556215835435
2019-01-21 17 A,2423.5267871402266
2019-01-21 18 A,2526.751233263327
2019-01-21 19 A,2640.389102251601
2019-01-21 20 A,2704.3411927134666
2019-01-21 21 A,2690.254782340956
2019-01-21 22 A,2613.8855032411157
2019-01-21 23 A,2511.1299818539883
2019-01-21 24 A,2404.323412406764
2019-01-22 01 A,2293.0328763584057
2019-01-22 02 A,2176.477426712016
2019-01-22 03 A,2080.441659558949
2019-01-22 04 A,2055.1942916366843
2019-01-22 05 A,2139.7054403107463
2019-01-22 06 A,2323.081878221918
2019-01-22 07 A,2540.707962555218
2019-01-22 08 A,2712.4227619911353
2019-01-22 09 A,2791.7633178406786
2019-01-22 10 A,2785.746155359522
2019-01-22 11 A,2732.7733297057675
2019-01-22 12 A,2664.3813985869033
2019-01-22 13 A,2587.938921487305
2019-01-22 14 A,2502.3505152736902
2019-01-22 15 A,2423.7146692757183
2019-01-22 16 A,2388.280531053545
2019-01-22 17 A,2425.089218018729
2019-01-22 18 A,2524.2695656588485
2019-01-22 19 A,2634.385707123296
2019-01-22 20 A,2695.3366855124896
2019-01-22 21 A,2678.762512696999
2019-01-22 22 A,2600.4063398286953
2019-01-22 23 A,2496.147446710316
2019-01-22 24 A,2388.29921367726
2019-01-23 01 A,2276.402882352713
2019-01-23 02 A,2159.6481178737477
2019-01-23 03 A,2063.787088190008
2019-01-23 04 A,2039.0535719602194
2019-01-23 05 A,2124.38078442481
2019-01-23 06 A,2308.8371859976396
2019-01-23 07 A,2527.7679662158694
2019-01-23 08 A,2700.9727188264883
2019-01-23 09 A,2781.949237424591
2019-01-23 10 A,2777.6755408303616
2019-01-23 11 A,2726.5164062032495
2019-01-23 12 A,2659.9727959375587
2019-01-23 13 A,2585.379772724842
2019-01-23 14 A,2501.6109276782463
2019-01-23 15 A,2424.7365203301356
2019-01-23 16 A,2390.980538143489
2019-01-23 17 A,2429.362227878787
2019-01-23 18 A,2529.992007475049
2019-01-23 19 A,2641.419151934526
2019-01-23 20 A,2703.531454066865
2019-01-23 21 A,2687.9612742680274
2019-01-23 22 A,2610.447645559891
2019-01-23 23 A,2506.8691430302165
2019-01-23 24 A,2399.541683852854
2019-01-24 01 A,2288.0120677369023
2019-01-24 02 A,2171.478274269309
2019-01-24 03 A,2075.7032373298816
2019-01-24 04 A,2050.9336134156156
2019-01-24 05 A,2136.1172386196085
2019-01-24 06 A,2320.3385450586675
2019-01-24 07 A,2538.959635777492
2019-01-24 08 A,2711.797540134844
2019-01-24 09 A,2792.3675859211407
2019-01-24 10 A,2787.6650039941405
2019-01-24 11 A,2736.0710498819826
2019-01-24 12 A,2669.102034997492
2019-01-24 13 A,2594.1068679508944
2019-01-24 14 A,2509.9711367489444
2019-01-24 15 A,2432.7749362523273
2019-01-24 16 A,2398.749653368
2019-01-24 17 A,2436.9192669403556
2019-01-24 18 A,2537.3960747381298
2019-01-24 19 A,2648.728244257615
2019-01-24 20 A,2710.7993906624897
2019-01-24 21 A,2695.234597758483
2019-01-24 22 A,2617.7625492148386
2019-01-24 23 A,2514.2484793381827
2019-01-24 24 A,2406.9921089815844
2019-01-25 01 A,2295.5213750284097
2019-01-25 02 A,2179.012967772755
2019-01-25 03 A,2083.206393459049
2019-01-25 04 A,2058.3230752014947
2019-01-25 05 A,2143.2841827556276
2019-01-25 06 A,2327.1464571041533
2019-01-25 07 A,2545.2437232920074
2019-01-25 08 A,2717.364607875544
2019-01-25 09 A,2796.9963907034853
2019-01-25 10 A,2791.10710023669
2019-01-25 11 A,2738.052130132683
2019-01-25 12 A,2669.3237625795027
2019-01-25 13 A,2592.2491919229433
2019-01-25 14 A,2505.6950723518426
2019-01-25 15 A,2425.7257871077563
2019-01-25 16 A,2388.5606451118656
2019-01-25 17 A,2423.215555680543
2019-01-25 18 A,2519.7990877004886
2019-01-25 19 A,2626.860304716005
2019-01-25 20 A,2684.288574214722
2019-01-25 21 A,2663.719762901957
2019-01-25 22 A,2580.898481610832
2019-01-25 23 A,2471.7110862229056
2019-01-25 24 A,2358.483598372694
2019-01-26 01 A,2240.7753529386564
2019-01-26 02 A,2117.7993864666664
2019-01-26 03 A,2015.3362841657408
2019-01-26 04 A,1983.653000092283
2019-01-26 05 A,2061.7203431577013
2019-01-26 06 A,2238.6483979464397
2019-01-26 07 A,2449.8275775934026
2019-01-26 08 A,2615.105829639317
2019-01-26 09 A,2688.0319298500217
2019-01-26 10 A,2675.6369791240877
2019-01-26 11 A,2616.340387692152
2019-01-26 12 A,2541.6987390860113
2019-01-26 13 A,2459.1031348330184
2019-01-26 14 A,2367.4830513584902
2019-01-26 15 A,2282.9639145189876
2019-01-26 16 A,2241.823605877116
2019-01-26 17 A,2273.133459347312
2019-01-26 18 A,2367.053662901676
2019-01-26 19 A,2472.180464541706
2019-01-26 20 A,2528.4453886744195
2019-01-26 21 A,2507.5208818973924
2019-01-26 22 A,2425.182058760013
2019-01-26 23 A,2317.3392603564
2019-01-26 24 A,2206.3355950805194
2019-01-27 01 A,2091.740273861785
2019-01-27 02 A,1972.7687581607345
2019-01-27 03 A,1875.1964420545444
2019-01-27 04 A,1849.27738553597
2019-01-27 05 A,1933.961793686658
2019-01-27 06 A,2118.331511338876
2019-01-27 07 A,2337.7412306259357
2019-01-27 08 A,2511.9959313017084
2019-01-27 09 A,2594.594486743402
2019-01-27 10 A,2592.5115482998935
2019-01-27 11 A,2544.103988134949
2019-01-27 12 A,2480.860288733972
2019-01-27 13 A,2410.0984746261925
2019-01-27 14 A,2330.6706117916874
2019-01-27 15 A,2258.621073458571
2019-01-27 16 A,2230.143779104722
2019-01-27 17 A,2274.2239575296353
2019-01-27 18 A,2380.9343404902884
2019-01-27 19 A,2498.783177578339
2019-01-27 20 A,2567.6142697886485
2019-01-27 21 A,2559.013431937954
2019-01-27 22 A,2488.671045653725
2019-01-27 23 A,2392.4154070618233
2019-01-27 24 A,2292.511029943299
2019-01-28 01 A,2188.4527084326473
2019-01-28 02 A,2079.3863496847603
2019-01-28 03 A,1991.0232904275624
2019-01-28 04 A,1973.559607841833
2019-01-28 05 A,2065.8941130775547
2019-01-28 06 A,2257.0642918348917
2019-01-28 07 A,2482.387884551473
2019-01-28 08 A,2661.64062235879
2019-01-28 09 A,2748.3000489461588
2019-01-28 10 A,2749.327538622222
2019-01-28 11 A,2703.0747900270344
2019-01-28 12 A,2641.033183320812
2019-01-28 13 A,2570.5315972322032
2019-01-28 14 A,2490.4407132613896
2019-01-28 15 A,2416.8310083393762
2019-01-28 16 A,2385.929646262179
2019-01-28 17 A,2426.761823202991
2019-01-28 18 A,2529.4464788654313
2019-01-28 19 A,2642.5437698150477
2019-01-28 20 A,2705.954508969933
2019-01-28 21 A,2691.325988313581
2019-01-28 22 A,2614.413854287996
2019-01-28 23 A,2511.114747678609
2019-01-28 24 A,2403.763877077857
2019-01-29 01 A,2291.9283383238453
2019-01-29 02 A,2174.82719881475
2019-01-29 03 A,2078.245069054738
2019-01-29 04 A,2052.4506802076994
2019-01-29 05 A,2136.4141640798493
2019-01-29 06 A,2319.242307765623
2019-01-29 07 A,2536.3194829189874
2019-01-29 08 A,2707.4847727014776
2019-01-29 09 A,2786.2752329153946
2019-01-29 10 A,2779.7074033217914
2019-01-29 11 A,2726.1833535943306
2019-01-29 12 A,2657.239655966116
2019-01-29 13 A,2580.2448844570927
2019-01-29 14 A,2494.1036704782155
2019-01-29 15 A,2414.91451791503
2019-01-29 16 A,2378.926588887409
2019-01-29 17 A,2415.1810153771353
2019-01-29 18 A,2513.8066474485086
2019-01-29 19 A,2623.3676328340034
2019-01-29 20 A,2683.7630292236645
2019-01-29 21 A,2666.632863080983
2019-01-29 22 A,2587.720300158476
2019-01-29 23 A,2482.9046348638985
2019-01-29 24 A,2374.499262143606
2019-01-30 01 A,2262.0454382126045
2019-01-30 02 A,2144.7328428407836
2019-01-30 03 A,2048.313658586981
2019-01-30 04 A,2023.0216787227105
2019-01-30 05 A,2107.7901331119683
2019-01-30 06 A,2291.687496781029
2019-01-30 07 A,2510.058973885495
2019-01-30 08 A,2682.704172788849
2019-01-30 09 A,2763.120901701738
2019-01-30 10 A,2758.287194058545
2019-01-30 11 A,2706.567841628353
2019-01-30 12 A,2639.4638214126235
2019-01-30 13 A,2564.310210708739
2019-01-30 14 A,2479.980615228994
2019-01-30 15 A,2402.5453091006584
2019-01-30 16 A,2368.228294376784
2019-01-30 17 A,2406.0488324021876
2019-01-30 18 A,2506.117355693587
