일자|시간|구분,공급량
2019-01-03 09 A,2393.627197265625
2019-01-03 10 A,2236.904541015625
2019-01-03 11 A,2067.742919921875
2019-01-03 12 A,1930.1910400390625
2019-01-03 13 A,1860.0450439453125
2019-01-03 14 A,1886.376220703125
2019-01-03 15 A,2010.3580322265625
2019-01-03 16 A,2202.593505859375
2019-01-03 17 A,2401.635986328125
2019-01-03 18 A,2528.7119140625
2019-01-03 19 A,2536.392333984375
2019-01-03 20 A,2423.69091796875
2019-01-03 21 A,2235.802734375
2019-01-03 22 A,2030.2919921875
2019-01-03 23 A,1856.3018798828125
2019-01-03 24 A,1749.4298095703125
2019-01-04 01 A,1735.935546875
2019-01-04 02 A,1823.6051025390625
2019-01-04 03 A,1986.066650390625
2019-01-04 04 A,2178.469970703125
2019-01-04 05 A,2337.9052734375
2019-01-04 06 A,2414.258056640625
2019-01-04 07 A,2390.467041015625
2019-01-04 08 A,2287.66357421875
2019-01-04 09 A,2138.495361328125
2019-01-04 10 A,1978.428955078125
2019-01-04 11 A,1842.792724609375
2019-01-04 12 A,1763.696533203125
2019-01-04 13 A,1770.0146484375
2019-01-04 14 A,1873.8616943359375
2019-01-04 15 A,2052.739013671875
2019-01-04 16 A,2257.1689453125
2019-01-04 17 A,2416.031005859375
2019-01-04 18 A,2469.287841796875
2019-01-04 19 A,2398.677001953125
2019-01-04 20 A,2232.04638671875
2019-01-04 21 A,2022.5206298828125
2019-01-04 22 A,1828.11669921875
2019-01-04 23 A,1688.11279296875
2019-01-04 24 A,1631.1904296875
2019-01-05 01 A,1687.4031982421875
2019-01-05 02 A,1853.966796875
2019-01-05 03 A,2080.10400390625
2019-01-05 04 A,2285.8095703125
2019-01-05 05 A,2395.094482421875
2019-01-05 06 A,2374.719970703125
2019-01-05 07 A,2249.330078125
2019-01-05 08 A,2072.572998046875
2019-01-05 09 A,1895.4722900390625
2019-01-05 10 A,1751.9617919921875
2019-01-05 11 A,1669.8466796875
2019-01-05 12 A,1668.7410888671875
2019-01-05 13 A,1764.802490234375
2019-01-05 14 A,1943.4244384765625
2019-01-05 15 A,2152.10302734375
2019-01-05 16 A,2323.2880859375
2019-01-05 17 A,2399.631591796875
2019-01-05 18 A,2358.394287109375
2019-01-05 19 A,2217.448974609375
2019-01-05 20 A,2021.1373291015625
2019-01-05 21 A,1824.08056640625
2019-01-05 22 A,1664.530517578125
2019-01-05 23 A,1563.4580078125
2019-01-05 24 A,1564.7415771484375
2019-01-06 01 A,1696.2261962890625
2019-01-06 02 A,1930.2420654296875
2019-01-06 03 A,2184.702392578125
2019-01-06 04 A,2362.98095703125
2019-01-06 05 A,2398.391357421875
2019-01-06 06 A,2290.328369140625
2019-01-06 07 A,2094.810791015625
2019-01-06 08 A,1883.5328369140625
2019-01-06 09 A,1702.6534423828125
2019-01-06 10 A,1579.5032958984375
2019-01-06 11 A,1541.853759765625
2019-01-06 12 A,1621.3173828125
2019-01-06 13 A,1807.3880615234375
2019-01-06 14 A,2050.362548828125
2019-01-06 15 A,2263.089111328125
2019-01-06 16 A,2371.872314453125
2019-01-06 17 A,2345.533447265625
2019-01-06 18 A,2209.271728515625
2019-01-06 19 A,2014.102294921875
2019-01-06 20 A,1814.9049072265625
2019-01-06 21 A,1645.94775390625
2019-01-06 22 A,1516.5914306640625
2019-01-06 23 A,1466.3876953125
2019-01-06 24 A,1544.1712646484375
2019-01-07 01 A,1751.4739990234375
2019-01-07 02 A,2029.828857421875
2019-01-07 03 A,2276.766845703125
2019-01-07 04 A,2395.867919921875
2019-01-07 05 A,2347.87353515625
2019-01-07 06 A,2173.750244140625
2019-01-07 07 A,1945.4058837890625
2019-01-07 08 A,1727.947021484375
2019-01-07 09 A,1543.5662841796875
2019-01-07 10 A,1431.2952880859375
2019-01-07 11 A,1437.340576171875
2019-01-07 12 A,1603.0517578125
2019-01-07 13 A,1878.30859375
2019-01-07 14 A,2169.77099609375
2019-01-07 15 A,2363.2978515625
2019-01-07 16 A,2391.412353515625
2019-01-07 17 A,2268.661376953125
2019-01-07 18 A,2061.48046875
2019-01-07 19 A,1839.1319580078125
2019-01-07 20 A,1640.5726318359375
2019-01-07 21 A,1480.7420654296875
2019-01-07 22 A,1385.04052734375
2019-01-07 23 A,1398.965576171875
2019-01-07 24 A,1570.780029296875
2019-01-08 01 A,1848.43798828125
2019-01-08 02 A,2146.846435546875
2019-01-08 03 A,2350.4521484375
2019-01-08 04 A,2384.785400390625
2019-01-08 05 A,2258.575927734375
2019-01-08 06 A,2040.5526123046875
2019-01-08 07 A,1804.181396484375
2019-01-08 08 A,1582.571044921875
2019-01-08 09 A,1410.2508544921875
2019-01-08 10 A,1319.8648681640625
2019-01-08 11 A,1383.6212158203125
2019-01-08 12 A,1628.4462890625
2019-01-08 13 A,1967.280029296875
2019-01-08 14 A,2278.189697265625
2019-01-08 15 A,2426.34228515625
2019-01-08 16 A,2375.5185546875
2019-01-08 17 A,2188.74267578125
2019-01-08 18 A,1944.0732421875
2019-01-08 19 A,1707.8817138671875
2019-01-08 20 A,1500.2149658203125
2019-01-08 21 A,1355.9024658203125
2019-01-08 22 A,1293.2994384765625
2019-01-08 23 A,1378.360595703125
2019-01-08 24 A,1632.39599609375
2019-01-09 01 A,1966.53662109375
2019-01-09 02 A,2261.44921875
2019-01-09 03 A,2397.060302734375
2019-01-09 04 A,2343.542236328125
2019-01-09 05 A,2157.425537109375
2019-01-09 06 A,1914.6275634765625
2019-01-09 07 A,1673.8472900390625
2019-01-09 08 A,1461.098388671875
2019-01-09 09 A,1311.1964111328125
2019-01-09 10 A,1250.7308349609375
2019-01-09 11 A,1376.27734375
2019-01-09 12 A,1682.571044921875
2019-01-09 13 A,2054.3232421875
2019-01-09 14 A,2353.50341796875
2019-01-09 15 A,2447.283203125
2019-01-09 16 A,2339.561279296875
2019-01-09 17 A,2113.46240234375
2019-01-09 18 A,1852.71240234375
2019-01-09 19 A,1603.167236328125
2019-01-09 20 A,1400.845947265625
2019-01-09 21 A,1269.5364990234375
2019-01-09 22 A,1238.6246337890625
2019-01-09 23 A,1396.22265625
2019-01-09 24 A,1713.5802001953125
2019-01-10 01 A,2077.827392578125
2019-01-10 02 A,2347.28076171875
2019-01-10 03 A,2413.18603515625
2019-01-10 04 A,2293.590087890625
2019-01-10 05 A,2067.124267578125
2019-01-10 06 A,1812.7237548828125
2019-01-10 07 A,1566.9232177734375
2019-01-10 08 A,1366.420166015625
2019-01-10 09 A,1237.4150390625
2019-01-10 10 A,1213.7076416015625
2019-01-10 11 A,1406.2379150390625
2019-01-10 12 A,1755.6256103515625
2019-01-10 13 A,2140.01318359375
2019-01-10 14 A,2401.59130859375
2019-01-10 15 A,2438.166259765625
2019-01-10 16 A,2288.096923828125
2019-01-10 17 A,2039.0306396484375
2019-01-10 18 A,1772.2047119140625
2019-01-10 19 A,1522.277587890625
2019-01-10 20 A,1328.30126953125
2019-01-10 21 A,1213.351318359375
2019-01-10 22 A,1213.906982421875
2019-01-10 23 A,1440.1431884765625
2019-01-10 24 A,1800.87060546875
2019-01-11 01 A,2175.99560546875
2019-01-11 02 A,2403.87646484375
2019-01-11 03 A,2408.8955078125
2019-01-11 04 A,2243.01318359375
2019-01-11 05 A,1990.5511474609375
2019-01-11 06 A,1727.030517578125
2019-01-11 07 A,1482.6505126953125
2019-01-11 08 A,1296.9873046875
2019-01-11 09 A,1189.396728515625
2019-01-11 10 A,1203.623046875
2019-01-11 11 A,1459.822509765625
2019-01-11 12 A,1839.4637451171875
2019-01-11 13 A,2220.31640625
2019-01-11 14 A,2432.461181640625
2019-01-11 15 A,2414.369384765625
2019-01-11 16 A,2230.529052734375
2019-01-11 17 A,1967.9461669921875
2019-01-11 18 A,1697.7030029296875
2019-01-11 19 A,1452.1419677734375
2019-01-11 20 A,1272.8121337890625
2019-01-11 21 A,1176.857666015625
2019-01-11 22 A,1211.511962890625
2019-01-11 23 A,1499.033935546875
2019-01-11 24 A,1889.3687744140625
2019-01-12 01 A,2259.7451171875
2019-01-12 02 A,2437.697265625
2019-01-12 03 A,2387.950439453125
2019-01-12 04 A,2188.64306640625
2019-01-12 05 A,1923.55908203125
2019-01-12 06 A,1655.22314453125
2019-01-12 07 A,1416.376220703125
2019-01-12 08 A,1245.164306640625
2019-01-12 09 A,1160.6002197265625
2019-01-12 10 A,1212.1077880859375
2019-01-12 11 A,1521.3221435546875
2019-01-12 12 A,1922.7510986328125
2019-01-12 13 A,2288.88232421875
2019-01-12 14 A,2449.00146484375
2019-01-12 15 A,2381.10107421875
2019-01-12 16 A,2171.1025390625
2019-01-12 17 A,1901.5909423828125
2019-01-12 18 A,1631.3350830078125
2019-01-12 19 A,1394.917724609375
2019-01-12 20 A,1228.77587890625
2019-01-12 21 A,1156.3121337890625
2019-01-12 22 A,1227.9415283203125
2019-01-12 23 A,1556.764892578125
2019-01-12 24 A,1966.084716796875
2019-01-13 01 A,2320.020751953125
2019-01-13 02 A,2452.194091796875
2019-01-13 03 A,2361.2080078125
2019-01-13 04 A,2138.153076171875
2019-01-13 05 A,1865.9288330078125
2019-01-13 06 A,1596.64013671875
2019-01-13 07 A,1366.1705322265625
2019-01-13 08 A,1208.3154296875
2019-01-13 09 A,1148.1580810546875
2019-01-13 10 A,1237.953857421875
2019-01-13 11 A,1581.4986572265625
2019-01-13 12 A,1994.4791259765625
2019-01-13 13 A,2337.970458984375
2019-01-13 14 A,2452.8896484375
2019-01-13 15 A,2348.486083984375
2019-01-13 16 A,2117.844970703125
2019-01-13 17 A,1843.6429443359375
2019-01-13 18 A,1574.145263671875
2019-01-13 19 A,1347.6036376953125
2019-01-13 20 A,1196.2178955078125
2019-01-13 21 A,1146.2083740234375
2019-01-13 22 A,1262.4840087890625
2019-01-13 23 A,1619.064697265625
2019-01-13 24 A,2034.5899658203125
2019-01-14 01 A,2361.894287109375
2019-01-14 02 A,2453.33447265625
2019-01-14 03 A,2331.60107421875
2019-01-14 04 A,2090.63330078125
2019-01-14 05 A,1812.962890625
2019-01-14 06 A,1543.322509765625
2019-01-14 07 A,1324.259521484375
2019-01-14 08 A,1180.786865234375
2019-01-14 09 A,1142.650390625
2019-01-14 10 A,1282.1978759765625
2019-01-14 11 A,1648.5802001953125
2019-01-14 12 A,2063.998779296875
2019-01-14 13 A,2375.513427734375
2019-01-14 14 A,2448.15625
2019-01-14 15 A,2314.338134765625
2019-01-14 16 A,2067.486572265625
2019-01-14 17 A,1788.671142578125
2019-01-14 18 A,1520.7314453125
2019-01-14 19 A,1307.5880126953125
2019-01-14 20 A,1171.16259765625
2019-01-14 21 A,1144.008544921875
2019-01-14 22 A,1312.493408203125
2019-01-14 23 A,1688.8798828125
2019-01-14 24 A,2103.32666015625
2019-01-15 01 A,2394.72314453125
2019-01-15 02 A,2443.90234375
2019-01-15 03 A,2294.966552734375
2019-01-15 04 A,2040.6754150390625
2019-01-15 05 A,1760.0897216796875
2019-01-15 06 A,1494.3485107421875
2019-01-15 07 A,1288.8045654296875
2019-01-15 08 A,1160.383056640625
2019-01-15 09 A,1144.8492431640625
2019-01-15 10 A,1339.2574462890625
2019-01-15 11 A,1722.9437255859375
2019-01-15 12 A,2134.124755859375
2019-01-15 13 A,2405.27880859375
2019-01-15 14 A,2435.195068359375
2019-01-15 15 A,2274.27587890625
2019-01-15 16 A,2015.4234619140625
2019-01-15 17 A,1734.9749755859375
2019-01-15 18 A,1472.449951171875
2019-01-15 19 A,1273.422607421875
2019-01-15 20 A,1152.963134765625
2019-01-15 21 A,1149.3857421875
2019-01-15 22 A,1374.4254150390625
2019-01-15 23 A,1766.066650390625
2019-01-15 24 A,2173.85546875
2019-01-16 01 A,2421.526123046875
2019-01-16 02 A,2428.412109375
2019-01-16 03 A,2253.0517578125
2019-01-16 04 A,1988.4432373046875
2019-01-16 05 A,1707.6903076171875
2019-01-16 06 A,1448.9720458984375
2019-01-16 07 A,1257.1204833984375
2019-01-16 08 A,1145.8336181640625
2019-01-16 09 A,1155.222900390625
2019-01-16 10 A,1406.834716796875
2019-01-16 11 A,1804.29248046875
2019-01-16 12 A,2205.140380859375
2019-01-16 13 A,2430.347412109375
2019-01-16 14 A,2416.16796875
2019-01-16 15 A,2229.5751953125
2019-01-16 16 A,1961.91845703125
2019-01-16 17 A,1682.3487548828125
2019-01-16 18 A,1428.1234130859375
2019-01-16 19 A,1242.5946044921875
2019-01-16 20 A,1140.890380859375
2019-01-16 21 A,1163.153564453125
2019-01-16 22 A,1444.0450439453125
2019-01-16 23 A,1848.7850341796875
2019-01-16 24 A,2241.516357421875
2019-01-17 01 A,2441.486328125
2019-01-17 02 A,2403.908447265625
2019-01-17 03 A,2205.226806640625
2019-01-17 04 A,1934.510009765625
2019-01-17 05 A,1656.113037109375
2019-01-17 06 A,1406.9732666015625
2019-01-17 07 A,1228.2232666015625
2019-01-17 08 A,1137.04052734375
2019-01-17 09 A,1174.410400390625
2019-01-17 10 A,1479.78369140625
2019-01-17 11 A,1889.2750244140625
2019-01-17 12 A,2271.397216796875
2019-01-17 13 A,2446.922119140625
2019-01-17 14 A,2387.92626953125
2019-01-17 15 A,2179.51025390625
2019-01-17 16 A,1907.351806640625
2019-01-17 17 A,1631.106201171875
2019-01-17 18 A,1387.5367431640625
2019-01-17 19 A,1214.9478759765625
2019-01-17 20 A,1134.3740234375
2019-01-17 21 A,1188.7791748046875
2019-01-17 22 A,1513.2784423828125
2019-01-17 23 A,1928.84375
2019-01-17 24 A,2300.0185546875
2019-01-18 01 A,2452.41162109375
2019-01-18 02 A,2374.2529296875
2019-01-18 03 A,2156.1953125
2019-01-18 04 A,1882.0755615234375
2019-01-18 05 A,1607.348388671875
2019-01-18 06 A,1368.68798828125
2019-01-18 07 A,1202.5218505859375
2019-01-18 08 A,1134.1612548828125
2019-01-18 09 A,1206.09423828125
2019-01-18 10 A,1545.7327880859375
2019-01-18 11 A,1964.0426025390625
2019-01-18 12 A,2322.66650390625
2019-01-18 13 A,2453.58740234375
2019-01-18 14 A,2358.936767578125
2019-01-18 15 A,2132.281982421875
2019-01-18 16 A,1856.538330078125
2019-01-18 17 A,1582.411376953125
2019-01-18 18 A,1349.462646484375
2019-01-18 19 A,1190.7596435546875
2019-01-18 20 A,1134.2525634765625
2019-01-18 21 A,1224.4998779296875
2019-01-18 22 A,1576.94384765625
2019-01-18 23 A,1996.8883056640625
2019-01-18 24 A,2342.56494140625
2019-01-19 01 A,2453.97412109375
2019-01-19 02 A,2344.834228515625
2019-01-19 03 A,2110.093017578125
2019-01-19 04 A,1832.093994140625
2019-01-19 05 A,1558.58251953125
2019-01-19 06 A,1332.043212890625
2019-01-19 07 A,1180.7335205078125
2019-01-19 08 A,1134.023193359375
2019-01-19 09 A,1246.1015625
2019-01-19 10 A,1608.623046875
2019-01-19 11 A,2028.881591796875
2019-01-19 12 A,2359.69580078125
2019-01-19 13 A,2451.885498046875
2019-01-19 14 A,2329.56640625
2019-01-19 15 A,2087.532958984375
2019-01-19 16 A,1807.6534423828125
2019-01-19 17 A,1535.1650390625
2019-01-19 18 A,1315.0347900390625
2019-01-19 19 A,1171.2366943359375
2019-01-19 20 A,1134.4486083984375
2019-01-19 21 A,1272.179931640625
2019-01-19 22 A,1643.31884765625
2019-01-19 23 A,2062.62939453125
2019-01-19 24 A,2376.38427734375
2019-01-20 01 A,2448.48388671875
2019-01-20 02 A,2313.071533203125
2019-01-20 03 A,2064.32958984375
2019-01-20 04 A,1782.897216796875
2019-01-20 05 A,1512.57763671875
2019-01-20 06 A,1299.1453857421875
2019-01-20 07 A,1162.7716064453125
2019-01-20 08 A,1136.610595703125
2019-01-20 09 A,1299.790771484375
2019-01-20 10 A,1678.5450439453125
2019-01-20 11 A,2095.580810546875
2019-01-20 12 A,2390.597900390625
2019-01-20 13 A,2442.28515625
2019-01-20 14 A,2294.5302734375
2019-01-20 15 A,2040.4598388671875
2019-01-20 16 A,1758.44384765625
2019-01-20 17 A,1490.904541015625
2019-01-20 18 A,1284.27783203125
2019-01-20 19 A,1155.0960693359375
2019-01-20 20 A,1139.5423583984375
2019-01-20 21 A,1330.812744140625
2019-01-20 22 A,1716.67724609375
2019-01-20 23 A,2130.28076171875
2019-01-20 24 A,2404.3173828125
2019-01-21 01 A,2435.64404296875
2019-01-21 02 A,2274.88916015625
2019-01-21 03 A,2015.603759765625
2019-01-21 04 A,1733.5335693359375
2019-01-21 05 A,1469.4595947265625
2019-01-21 06 A,1269.513916015625
2019-01-21 07 A,1148.5474853515625
2019-01-21 08 A,1144.3406982421875
2019-01-21 09 A,1363.8121337890625
2019-01-21 10 A,1755.932861328125
2019-01-21 11 A,2165.228271484375
2019-01-21 12 A,2416.8974609375
2019-01-21 13 A,2427.3662109375
2019-01-21 14 A,2253.98193359375
2019-01-21 15 A,1989.9700927734375
2019-01-21 16 A,1708.4215087890625
2019-01-21 17 A,1448.4410400390625
2019-01-21 18 A,1255.3253173828125
2019-01-21 19 A,1142.9320068359375
2019-01-21 20 A,1150.947021484375
2019-01-21 21 A,1398.957763671875
2019-01-21 22 A,1797.072265625
2019-01-21 23 A,2200.2060546875
2019-01-21 24 A,2428.8681640625
2019-01-22 01 A,2417.269287109375
2019-01-22 02 A,2231.646728515625
2019-01-22 03 A,1963.88134765625
2019-01-22 04 A,1683.371826171875
2019-01-22 05 A,1428.0455322265625
2019-01-22 06 A,1241.4814453125
2019-01-22 07 A,1138.5108642578125
2019-01-22 08 A,1158.4927978515625
2019-01-22 09 A,1434.1910400390625
2019-01-22 10 A,1838.473876953125
2019-01-22 11 A,2233.250732421875
2019-01-22 12 A,2437.8623046875
2019-01-22 13 A,2404.378662109375
2019-01-22 14 A,2207.726806640625
2019-01-22 15 A,1937.4678955078125
2019-01-22 16 A,1658.4473876953125
2019-01-22 17 A,1408.029541015625
2019-01-22 18 A,1227.9693603515625
2019-01-22 19 A,1135.21875
2019-01-22 20 A,1169.80712890625
2019-01-22 21 A,1471.7830810546875
2019-01-22 22 A,1881.3902587890625
2019-01-22 23 A,2266.09521484375
2019-01-22 24 A,2445.74951171875
2019-01-23 01 A,2389.8115234375
2019-01-23 02 A,2182.606201171875
2019-01-23 03 A,1910.411865234375
2019-01-23 04 A,1633.4893798828125
2019-01-23 05 A,1388.81640625
2019-01-23 06 A,1215.1942138671875
2019-01-23 07 A,1132.7608642578125
2019-01-23 08 A,1183.7119140625
2019-01-23 09 A,1505.21533203125
2019-01-23 10 A,1919.8984375
2019-01-23 11 A,2293.33447265625
2019-01-23 12 A,2449.96728515625
2019-01-23 13 A,2375.2939453125
2019-01-23 14 A,2159.135986328125
2019-01-23 15 A,1885.4376220703125
2019-01-23 16 A,1610.25634765625
2019-01-23 17 A,1370.49755859375
2019-01-23 18 A,1202.965576171875
2019-01-23 19 A,1132.49658203125
2019-01-23 20 A,1200.973876953125
2019-01-23 21 A,1538.617919921875
2019-01-23 22 A,1957.0780029296875
2019-01-23 23 A,2318.36181640625
2019-01-23 24 A,2453.05810546875
2019-01-24 01 A,2361.135498046875
2019-01-24 02 A,2135.86083984375
2019-01-24 03 A,1860.2884521484375
2019-01-24 04 A,1585.737548828125
2019-01-24 05 A,1351.6270751953125
2019-01-24 06 A,1191.5487060546875
2019-01-24 07 A,1133.323974609375
2019-01-24 08 A,1219.812744140625
2019-01-24 09 A,1569.967529296875
2019-01-24 10 A,1989.66357421875
2019-01-24 11 A,2337.7734375
2019-01-24 12 A,2452.759765625
2019-01-24 13 A,2346.2802734375
2019-01-24 14 A,2113.15625
2019-01-24 15 A,1835.584716796875
2019-01-24 16 A,1561.8045654296875
2019-01-24 17 A,1334.07421875
2019-01-24 18 A,1181.3680419921875
2019-01-24 19 A,1133.0155029296875
2019-01-24 20 A,1239.69091796875
2019-01-24 21 A,1600.849853515625
2019-01-24 22 A,2021.4307861328125
2019-01-24 23 A,2355.72705078125
2019-01-24 24 A,2451.958251953125
2019-01-25 01 A,2332.2939453125
2019-01-25 02 A,2091.60595703125
2019-01-25 03 A,1811.9482421875
2019-01-25 04 A,1538.9058837890625
2019-01-25 05 A,1317.4652099609375
2019-01-25 06 A,1172.2525634765625
2019-01-25 07 A,1133.615234375
2019-01-25 08 A,1265.974609375
2019-01-25 09 A,1635.59716796875
2019-01-25 10 A,2055.204833984375
2019-01-25 11 A,2372.4111328125
2019-01-25 12 A,2448.435791015625
2019-01-25 13 A,2315.587890625
2019-01-25 14 A,2068.14990234375
2019-01-25 15 A,1786.91357421875
2019-01-25 16 A,1516.0079345703125
2019-01-25 17 A,1301.302490234375
2019-01-25 18 A,1163.5257568359375
2019-01-25 19 A,1135.3197021484375
2019-01-25 20 A,1292.6085205078125
2019-01-25 21 A,1669.9705810546875
2019-01-25 22 A,2087.72265625
2019-01-25 23 A,2387.090087890625
2019-01-25 24 A,2443.317138671875
2019-01-26 01 A,2298.272705078125
2019-01-26 02 A,2045.314208984375
2019-01-26 03 A,1763.2257080078125
2019-01-26 04 A,1494.9136962890625
2019-01-26 05 A,1286.79248046875
2019-01-26 06 A,1156.087890625
2019-01-26 07 A,1138.4454345703125
2019-01-26 08 A,1323.73828125
2019-01-26 09 A,1708.301513671875
2019-01-26 10 A,2122.673583984375
2019-01-26 11 A,2401.084228515625
2019-01-26 12 A,2436.564453125
2019-01-26 13 A,2278.440673828125
2019-01-26 14 A,2020.18408203125
2019-01-26 15 A,1738.0361328125
2019-01-26 16 A,1473.167236328125
2019-01-26 17 A,1271.9189453125
2019-01-26 18 A,1149.26513671875
2019-01-26 19 A,1142.6298828125
2019-01-26 20 A,1355.654296875
2019-01-26 21 A,1746.5137939453125
2019-01-26 22 A,2156.821044921875
2019-01-26 23 A,2413.55419921875
2019-01-26 24 A,2428.866943359375
2019-01-27 01 A,2258.31640625
2019-01-27 02 A,1995.292724609375
2019-01-27 03 A,1713.5267333984375
2019-01-27 04 A,1452.545654296875
2019-01-27 05 A,1257.9417724609375
2019-01-27 06 A,1143.62890625
2019-01-27 07 A,1149.054931640625
2019-01-27 08 A,1391.096923828125
2019-01-27 09 A,1788.0830078125
2019-01-27 10 A,2192.90966796875
2019-01-27 11 A,2426.388916015625
2019-01-27 12 A,2419.3486328125
2019-01-27 13 A,2236.1025390625
2019-01-27 14 A,1968.97509765625
2019-01-27 15 A,1688.1588134765625
2019-01-27 16 A,1431.8348388671875
2019-01-27 17 A,1243.9432373046875
2019-01-27 18 A,1138.9190673828125
2019-01-27 19 A,1156.5218505859375
2019-01-27 20 A,1426.0582275390625
2019-01-27 21 A,1828.96875
2019-01-27 22 A,2225.560546875
2019-01-27 23 A,2435.494873046875
2019-01-27 24 A,2406.892578125
2019-01-28 01 A,2212.745361328125
2019-01-28 02 A,1943.0030517578125
2019-01-28 03 A,1663.6162109375
2019-01-28 04 A,1412.0518798828125
2019-01-28 05 A,1230.587890625
2019-01-28 06 A,1135.6007080078125
2019-01-28 07 A,1166.74169921875
2019-01-28 08 A,1463.3370361328125
2019-01-28 09 A,1871.969970703125
2019-01-28 10 A,2259.083251953125
2019-01-28 11 A,2444.10595703125
2019-01-28 12 A,2392.810302734375
2019-01-28 13 A,2187.68505859375
2019-01-28 14 A,1915.8243408203125
2019-01-28 15 A,1638.433837890625
2019-01-28 16 A,1392.5205078125
2019-01-28 17 A,1217.60791015625
2019-01-28 18 A,1133.00048828125
2019-01-28 19 A,1180.411376953125
2019-01-28 20 A,1498.208740234375
2019-01-28 21 A,1911.6358642578125
2019-01-28 22 A,2287.35693359375
2019-01-28 23 A,2448.73046875
2019-01-28 24 A,2378.026123046875
2019-01-29 01 A,2163.896728515625
2019-01-29 02 A,1890.6058349609375
2019-01-29 03 A,1615.0633544921875
2019-01-29 04 A,1374.2589111328125
2019-01-29 05 A,1205.3848876953125
2019-01-29 06 A,1132.2164306640625
2019-01-29 07 A,1196.7486572265625
2019-01-29 08 A,1531.2047119140625
2019-01-29 09 A,1949.16796875
2019-01-29 10 A,2313.21630859375
2019-01-29 11 A,2452.513427734375
2019-01-29 12 A,2364.159423828125
2019-01-29 13 A,2140.72802734375
2019-01-29 14 A,1865.6949462890625
2019-01-29 15 A,1590.9476318359375
2019-01-29 16 A,1355.516357421875
2019-01-29 17 A,1193.794921875
2019-01-29 18 A,1133.1390380859375
2019-01-29 19 A,1215.7623291015625
2019-01-29 20 A,1563.3619384765625
2019-01-29 21 A,1982.779296875
2019-01-29 22 A,2333.6435546875
2019-01-29 23 A,2452.632568359375
2019-01-29 24 A,2349.0078125
2019-01-30 01 A,2117.581787109375
2019-01-30 02 A,1840.502685546875
2019-01-30 03 A,1566.576416015625
2019-01-30 04 A,1337.5032958984375
2019-01-30 05 A,1183.2564697265625
2019-01-30 06 A,1132.862548828125
2019-01-30 07 A,1234.3314208984375
2019-01-30 08 A,1593.392822265625
2019-01-30 09 A,2013.9429931640625
2019-01-30 10 A,2351.6650390625
2019-01-30 11 A,2452.205322265625
2019-01-30 12 A,2335.479248046875
2019-01-30 13 A,2096.41552734375
2019-01-30 14 A,1817.24560546875
2019-01-30 15 A,1543.8818359375
2019-01-30 16 A,1320.97998046875
2019-01-30 17 A,1174.1253662109375
2019-01-30 18 A,1133.3131103515625
2019-01-30 19 A,1260.1534423828125
2019-01-30 20 A,1628.028076171875
2019-01-30 21 A,2047.955810546875
2019-01-30 22 A,2368.8916015625
2019-01-30 23 A,2449.155029296875
2019-01-30 24 A,2319.04248046875
2019-01-31 01 A,2072.98193359375
2019-01-31 02 A,1792.039306640625
2019-01-31 03 A,1520.646484375
2019-01-31 04 A,1304.5264892578125
2019-01-31 05 A,1165.164794921875
2019-01-31 06 A,1134.5821533203125
2019-01-31 07 A,1286.1151123046875
