일자|시간|구분,공급량
2019-01-04 07 A,2351.459684410701
2019-01-04 08 A,2524.110289609167
2019-01-04 09 A,2604.054489304593
2019-01-04 10 A,2598.2779548690482
2019-01-04 11 A,2545.2275710986532
2019-01-04 12 A,2476.469557052394
2019-01-04 13 A,2399.3475435871924
2019-01-04 14 A,2312.7263346738537
2019-01-04 15 A,2232.7118525326146
2019-01-04 16 A,2195.613733134258
2019-01-04 17 A,2230.5188925989905
2019-01-04 18 A,2327.5100368713665
2019-01-04 19 A,2435.0077894514193
2019-01-04 20 A,2492.7519147987
2019-01-04 21 A,2472.307233521834
2019-01-04 22 A,2389.4569842233586
2019-01-04 23 A,2280.1778148915155
2019-01-04 24 A,2166.8549237581983
2019-01-05 01 A,2049.05142803509
2019-01-05 02 A,1925.9810255557181
2019-01-05 03 A,1823.4859389393587
2019-01-05 04 A,1791.9512385213088
2019-01-05 05 A,1870.4376804553606
2019-01-05 06 A,2048.0261062936947
2019-01-05 07 A,2259.9504433876855
2019-01-05 08 A,2425.866779820896
2019-01-05 09 A,2499.213921146209
2019-01-05 10 A,2487.040855222375
2019-01-05 11 A,2427.858732961924
2019-01-05 12 A,2353.298326763291
2019-01-05 13 A,2270.7674260313047
2019-01-05 14 A,2179.1939045891195
2019-01-05 15 A,2094.744967963922
2019-01-05 16 A,2053.789055413259
2019-01-05 17 A,2085.468725237506
2019-01-05 18 A,2179.918503974466
2019-01-05 19 A,2285.606382300508
2019-01-05 20 A,2342.3144428248243
2019-01-05 21 A,2321.644223399582
2019-01-05 22 A,2239.40957770616
2019-01-05 23 A,2131.611222357933
2019-01-05 24 A,2020.651496332911
2019-01-06 01 A,1906.1034161011612
2019-01-06 02 A,1787.1830959608774
2019-01-06 03 A,1689.727526760902
2019-01-06 04 A,1664.1088117522838
2019-01-06 05 A,1749.366998010688
2019-01-06 06 A,1934.5545504749555
2019-01-06 07 A,2154.869507933099
2019-01-06 08 A,2329.9247936786815
2019-01-06 09 A,2413.1090861901894
2019-01-06 10 A,2411.4146732898535
2019-01-06 11 A,2363.2898938901653
2019-01-06 12 A,2300.297124547329
2019-01-06 13 A,2229.770764863627
2019-01-06 14 A,2150.560950492357
2019-01-06 15 A,2078.753494966088
2019-01-06 16 A,2050.6325278881905
2019-01-06 17 A,2095.254150234709
2019-01-06 18 A,2202.6650791328816
2019-01-06 19 A,2321.244956306531
2019-01-06 20 A,2390.6877967716537
2019-01-06 21 A,2382.508172398834
2019-01-06 22 A,2312.4348832458536
2019-01-06 23 A,2216.386297185428
2019-01-06 24 A,2116.685874940066
2019-01-07 01 A,2012.8319557356867
2019-01-07 02 A,1903.9708650910852
2019-01-07 03 A,1815.875330488203
2019-01-07 04 A,1798.8592970146988
2019-01-07 05 A,1891.9112750444856
2019-01-07 06 A,2084.0392616228455
2019-01-07 07 A,2310.4042703406694
2019-01-07 08 A,2490.5899383578526
2019-01-07 09 A,2577.9636132150526
2019-01-07 10 A,2579.5043408313236
2019-01-07 11 A,2533.655357594322
2019-01-07 12 A,2471.982043792129
2019-01-07 13 A,2401.8297931566976
2019-01-07 14 A,2322.0675290741274
2019-01-07 15 A,2248.8073713437884
2019-01-07 16 A,2218.366924574181
2019-01-07 17 A,2259.8425133555047
2019-01-07 18 A,2363.3273417253254
2019-01-07 19 A,2477.2532570157005
2019-01-07 20 A,2541.3716011696542
2019-01-07 21 A,2527.258751218788
2019-01-07 22 A,2450.709109403999
2019-01-07 23 A,2347.709731384456
2019-01-07 24 A,2240.6551178871346
2019-01-08 01 A,2129.116253415317
2019-01-08 02 A,2012.3129620426316
2019-01-08 03 A,1916.091574519356
2019-01-08 04 A,1890.8390071557244
2019-01-08 05 A,1975.6153926925144
2019-01-08 06 A,2159.498312724518
2019-01-08 07 A,2377.715673745235
2019-01-08 08 A,2549.9147026712476
2019-01-08 09 A,2629.5224706417257
2019-01-08 10 A,2623.573372273995
2019-01-08 11 A,2570.561168424918
2019-01-08 12 A,2502.096553816382
2019-01-08 13 A,2425.5647078467628
2019-01-08 14 A,2339.8685616994567
2019-01-08 15 A,2261.148287417441
2019-01-08 16 A,2225.7434807834497
2019-01-08 17 A,2262.766363285169
2019-01-08 18 A,2362.3199795719956
2019-01-08 19 A,2472.8400688624874
2019-01-08 20 A,2534.076090751735
2019-01-08 21 A,2517.597003609386
2019-01-08 22 A,2439.184552138015
2019-01-08 23 A,2334.8082474454686
2019-01-08 24 A,2226.840559811603
2019-01-09 01 A,2114.826401541124
2019-01-09 02 A,1997.9559636861231
2019-01-09 03 A,1902.042893926323
2019-01-09 04 A,1877.4389090170516
2019-01-09 05 A,1963.1669746936964
2019-01-09 06 A,2148.2660952100377
2019-01-09 07 A,2367.9247471715416
2019-01-09 08 A,2541.7504262166576
2019-01-09 09 A,2623.1307082115045
2019-01-09 10 A,2619.0612452906657
2019-01-09 11 A,2567.9982983087125
2019-01-09 12 A,2501.5167610218587
2019-01-09 13 A,2426.9681287948097
2019-01-09 14 A,2343.2241400040903
2019-01-09 15 A,2266.396591496808
2019-01-09 16 A,2232.7997964490783
2019-01-09 17 A,2271.524006869987
2019-01-09 18 A,2372.653775288618
2019-01-09 19 A,2484.609932643796
2019-01-09 20 A,2547.1306623934274
2019-01-09 21 A,2531.777269465694
2019-01-09 22 A,2454.3274015297793
2019-01-09 23 A,2350.7499081109545
2019-01-09 24 A,2243.419860121769
2019-01-10 01 A,2131.8878108068466
2019-01-10 02 A,2015.3523657007572
2019-01-10 03 A,1919.6380536655083
2019-01-10 04 A,1895.1095974043174
2019-01-10 05 A,1980.8047221826046
2019-01-10 06 A,2165.7785506855603
2019-01-10 07 A,2385.236625187901
2019-01-10 08 A,2558.804032034395
2019-01-10 09 A,2639.886036583283
2019-01-10 10 A,2635.495655983415
2019-01-10 11 A,2584.1057775927475
2019-01-10 12 A,2517.306785053137
2019-01-10 13 A,2442.464150976246
2019-01-10 14 A,2358.4617303339496
2019-01-10 15 A,2281.421261416879
2019-01-10 16 A,2247.6645477270467
2019-01-10 17 A,2286.2866475344726
2019-01-10 18 A,2387.3740494982735
2019-01-10 19 A,2499.346514572282
2019-01-10 20 A,2561.938066697391
2019-01-10 21 A,2546.702732645801
2019-01-10 22 A,2469.407789473411
2019-01-10 23 A,2366.008705270485
2019-01-10 24 A,2258.8642951785814
2019-01-11 01 A,2147.5061722793625
2019-01-11 02 A,2031.1115587665095
2019-01-11 03 A,1935.4814465156883
2019-01-11 04 A,1910.955201941536
2019-01-11 05 A,1996.5437493582422
2019-01-11 06 A,2181.274376112569
2019-01-11 07 A,2400.324194998777
2019-01-11 08 A,2573.289733092297
2019-01-11 09 A,2653.5480489732945
2019-01-11 10 A,2648.084798696358
2019-01-11 11 A,2595.3468517926703
2019-01-11 12 A,2526.9004120861587
2019-01-11 13 A,2450.0890952099103
2019-01-11 14 A,2363.7776899641585
2019-01-11 15 A,2284.0721034142903
2019-01-11 16 A,2247.281956411068
2019-01-11 17 A,2282.494149986426
2019-01-11 18 A,2379.7913750288867
2019-01-11 19 A,2487.5942400133113
2019-01-11 20 A,2545.6424944115133
2019-01-11 21 A,2525.5009438748566
2019-01-11 22 A,2442.952812084367
2019-01-11 23 A,2333.9747321401637
2019-01-11 24 A,2220.951887425952
2019-01-12 01 A,2103.4473803368683
2019-01-12 02 A,1980.6748939269378
2019-01-12 03 A,1878.4766360756248
2019-01-12 04 A,1847.2376624146707
2019-01-12 05 A,1926.0187144327892
2019-01-12 06 A,2103.900619054304
2019-01-12 07 A,2316.117289045111
2019-01-12 08 A,2482.3247979418566
2019-01-12 09 A,2555.961936790185
2019-01-12 10 A,2544.0776789842166
2019-01-12 11 A,2485.183161012799
2019-01-12 12 A,2410.909140892586
2019-01-12 13 A,2328.663393689214
2019-01-12 14 A,2237.3737789292127
2019-01-12 15 A,2153.207487889498
2019-01-12 16 A,2112.532945617684
2019-01-12 17 A,2144.4926962477393
2019-01-12 18 A,2239.221252211478
2019-01-12 19 A,2345.1865901010406
2019-01-12 20 A,2402.1707785045637
2019-01-12 21 A,2381.775341293912
2019-01-12 22 A,2299.814118220379
2019-01-12 23 A,2192.287812014767
2019-01-12 24 A,2081.598747824729
2019-01-13 01 A,1967.3199283152398
2019-01-13 02 A,1848.6674540675167
2019-01-13 03 A,1751.4783022384745
2019-01-13 04 A,1726.1245624387425
2019-01-13 05 A,1811.6462681655346
2019-01-13 06 A,1997.0958708187343
2019-01-13 07 A,2217.6713957057946
2019-01-13 08 A,2392.9857526912356
2019-01-13 09 A,2476.427606877526
2019-01-13 10 A,2474.9892327653797
2019-01-13 11 A,2427.118955997437
2019-01-13 12 A,2364.3791399155143
2019-01-13 13 A,2294.104170964329
2019-01-13 14 A,2215.144171692496
2019-01-13 15 A,2143.584942585344
2019-01-13 16 A,2115.710600254978
2019-01-13 17 A,2160.5772327434784
2019-01-13 18 A,2268.2315443012085
2019-01-13 19 A,2387.053163831625
2019-01-13 20 A,2456.7360935921056
2019-01-13 21 A,2448.794892751394
2019-01-13 22 A,2378.9583487249065
2019-01-13 23 A,2283.144816801816
2019-01-13 24 A,2183.677745184945
2019-01-14 01 A,2080.055460637642
2019-01-14 02 A,1971.424276277409
2019-01-14 03 A,1883.5569072491899
2019-01-14 04 A,1866.7672863641253
2019-01-14 05 A,1960.0439117744495
2019-01-14 06 A,2152.3947683979995
2019-01-14 07 A,2378.9808577134013
2019-01-14 08 A,2559.3858048683214
2019-01-14 09 A,2646.9769454397515
2019-01-14 10 A,2648.7333134608944
2019-01-14 11 A,2603.0981334839917
2019-01-14 12 A,2541.636774036456
2019-01-14 13 A,2471.6946171575037
2019-01-14 14 A,2392.1405745896736
2019-01-14 15 A,2319.0867545835345
2019-01-14 16 A,2288.8507502479624
2019-01-14 17 A,2330.5288747437007
2019-01-14 18 A,2434.2143207495646
2019-01-14 19 A,2548.338924307056
2019-01-14 20 A,2612.654016138504
2019-01-14 21 A,2598.735962121832
2019-01-14 22 A,2522.379153417599
2019-01-14 23 A,2419.5706346745
2019-01-14 24 A,2312.7048956772187
2019-01-15 01 A,2201.3529100602373
2019-01-15 02 A,2084.7344910998368
2019-01-15 03 A,1988.695958821539
2019-01-15 04 A,1963.6242188800702
2019-01-15 05 A,2048.579393437025
2019-01-15 06 A,2232.639053580492
2019-01-15 07 A,2451.0310953696944
2019-01-15 08 A,2623.402735361634
2019-01-15 09 A,2703.1810344108344
2019-01-15 10 A,2697.4003769245305
2019-01-15 11 A,2644.5545136255346
2019-01-15 12 A,2576.2541291731577
2019-01-15 13 A,2499.8843929848085
2019-01-15 14 A,2414.3482263408196
2019-01-15 15 A,2335.785791437208
2019-01-15 16 A,2300.5366743192117
2019-01-15 17 A,2337.713086792746
2019-01-15 18 A,2437.4180639018464
2019-01-15 19 A,2548.0873353645743
2019-01-15 20 A,2609.470351312393
2019-01-15 21 A,2593.136060760622
2019-01-15 22 A,2514.8661991268527
2019-01-15 23 A,2410.630268314064
2019-01-15 24 A,2302.800729476364
2019-01-16 01 A,2190.922485882155
2019-01-16 02 A,2074.1857195980583
2019-01-16 03 A,1978.4040694408227
2019-01-16 04 A,1953.9292433569958
2019-01-16 05 A,2039.7841983609474
2019-01-16 06 A,2225.0079300671778
2019-01-16 07 A,2444.788906523987
2019-01-16 08 A,2618.7346148947368
2019-01-16 09 A,2700.2326226560963
2019-01-16 10 A,2696.278573632345
2019-01-16 11 A,2645.3287204534777
2019-01-16 12 A,2578.957948734128
2019-01-16 13 A,2504.5177457811724
2019-01-16 14 A,2420.879841996797
2019-01-16 15 A,2344.156026340789
2019-01-16 16 A,2310.6606041851237
2019-01-16 17 A,2349.4838198195225
2019-01-16 18 A,2450.7102181389037
2019-01-16 19 A,2562.7606225348327
2019-01-16 20 A,2625.373209003424
2019-01-16 21 A,2610.1092750973585
2019-01-16 22 A,2532.746461196429
2019-01-16 23 A,2429.253609625397
2019-01-16 24 A,2322.0057841792427
2019-01-17 01 A,2210.5535310754417
2019-01-17 02 A,2094.095448908375
2019-01-17 03 A,1998.4560596876818
2019-01-17 04 A,1974.0000793527333
2019-01-17 05 A,2059.7652264904327
2019-01-17 06 A,2244.8066171887867
2019-01-17 07 A,2464.3297872570374
2019-01-17 08 A,2637.9598165956368
2019-01-17 09 A,2719.1019642539613
2019-01-17 10 A,2714.7692411512926
2019-01-17 11 A,2663.4345285017953
2019-01-17 12 A,2596.6882038965673
2019-01-17 13 A,2521.895733986022
2019-01-17 14 A,2437.9409678718093
2019-01-17 15 A,2360.9456380635525
2019-01-17 16 A,2327.231542373612
2019-01-17 17 A,2365.893733473613
2019-01-17 18 A,2467.018694515273
2019-01-17 19 A,2579.026181035498
2019-01-17 20 A,2641.650211650167
2019-01-17 21 A,2626.4448079009017
2019-01-17 22 A,2549.177241701911
2019-01-17 23 A,2445.8029760947375
2019-01-17 24 A,2338.6808212645055
2019-01-18 01 A,2227.3423854292605
2019-01-18 02 A,2110.9648860110915
2019-01-18 03 A,2015.349310208134
2019-01-18 04 A,1990.835019849591
2019-01-18 05 A,2076.4329347573384
2019-01-18 06 A,2261.1703378788225
2019-01-18 07 A,2480.2243377027307
2019-01-18 08 A,2653.19145709203
2019-01-18 09 A,2733.4487505112897
2019-01-18 10 A,2727.981869989183
2019-01-18 11 A,2675.237681130565
2019-01-18 12 A,2606.7823839146367
2019-01-18 13 A,2529.9595902416363
2019-01-18 14 A,2443.6340852607354
2019-01-18 15 A,2363.911772491169
2019-01-18 16 A,2327.102269311961
2019-01-18 17 A,2362.292473404932
2019-01-18 18 A,2459.5650723854287
2019-01-18 19 A,2567.340671549974
2019-01-18 20 A,2625.3590173093753
2019-01-18 21 A,2605.1849123154957
2019-01-18 22 A,2522.601577367474
2019-01-18 23 A,2413.585642775199
2019-01-18 24 A,2300.522289223365
2019-01-19 01 A,2182.97461650727
2019-01-19 02 A,2060.156305176276
2019-01-19 03 A,1957.9095607001243
2019-01-19 04 A,1926.6194363973532
2019-01-19 05 A,2005.3466715384907
2019-01-19 06 A,2183.172090927041
2019-01-19 07 A,2395.329605302336
2019-01-19 08 A,2561.475286271856
2019-01-19 09 A,2635.0479230481396
2019-01-19 10 A,2623.0964872886398
2019-01-19 11 A,2564.1321138425883
2019-01-19 12 A,2489.78555917972
2019-01-19 13 A,2407.464596918621
2019-01-19 14 A,2316.0970852353666
2019-01-19 15 A,2231.8502141504196
2019-01-19 16 A,2191.092407553005
2019-01-19 17 A,2222.9662085145774
2019-01-19 18 A,2317.606128502519
2019-01-19 19 A,2423.480143237789
2019-01-19 20 A,2480.370320534069
2019-01-19 21 A,2459.8781835941845
2019-01-19 22 A,2377.817571584231
2019-01-19 23 A,2270.1891867537374
2019-01-19 24 A,2159.395353863774
2019-01-20 01 A,2045.0090752898036
2019-01-20 02 A,1926.2464514201642
2019-01-20 03 A,1828.9444593136052
2019-01-20 04 A,1803.4751885830908
2019-01-20 05 A,1888.8786728212922
2019-01-20 06 A,2074.2073636207115
2019-01-20 07 A,2294.6592865671128
2019-01-20 08 A,2469.847351943179
2019-01-20 09 A,2553.1602253029596
2019-01-20 10 A,2551.590181734964
2019-01-20 11 A,2503.5855475579897
2019-01-20 12 A,2440.708686885154
2019-01-20 13 A,2370.2939870285263
2019-01-20 14 A,2291.1915714996476
2019-01-20 15 A,2219.487241845283
2019-01-20 16 A,2191.46511583339
2019-01-20 17 A,2236.181282757764
2019-01-20 18 A,2343.6824482158027
2019-01-20 19 A,2462.348242555432
2019-01-20 20 A,2531.872669573917
2019-01-20 21 A,2523.7702900751733
2019-01-20 22 A,2453.769893204937
2019-01-20 23 A,2357.7898360813538
2019-01-20 24 A,2258.1535688269905
2019-01-21 01 A,2154.3594202232925
2019-01-21 02 A,2045.553705500904
2019-01-21 03 A,1957.5091420122703
2019-01-21 04 A,1940.5396648718572
2019-01-21 05 A,2033.6337746292756
2019-01-21 06 A,2225.7994586949144
2019-01-21 07 A,2452.1977211363424
2019-01-21 08 A,2632.412189781094
2019-01-21 09 A,2719.8102029835463
2019-01-21 10 A,2721.3707976487813
2019-01-21 11 A,2675.5372012950656
2019-01-21 12 A,2613.8747855100387
2019-01-21 13 A,2543.7289354775194
2019-01-21 14 A,2463.968566197568
2019-01-21 15 A,2390.7057892574785
2019-01-21 16 A,2360.2582012008365
2019-01-21 17 A,2401.7221187154623
2019-01-21 18 A,2505.1907381025558
2019-01-21 19 A,2619.095899115532
2019-01-21 20 A,2683.1889362831957
2019-01-21 21 A,2669.0462193856847
2019-01-21 22 A,2592.462143574543
2019-01-21 23 A,2489.4237575830753
2019-01-21 24 A,2382.3255553722884
2019-01-22 01 A,2270.738514845552
2019-01-22 02 A,2153.8824536408047
2019-01-22 03 A,2057.603696233416
2019-01-22 04 A,2032.2891528246075
2019-01-22 05 A,2116.9989502098365
2019-01-22 06 A,2300.8106642028756
2019-01-22 07 A,2518.952195679609
2019-01-22 08 A,2691.0707661042843
2019-01-22 09 A,2770.5934413310606
2019-01-22 10 A,2764.554610854535
2019-01-22 11 A,2711.4480305745574
2019-01-22 12 A,2642.8843904207133
2019-01-22 13 A,2566.248865167063
2019-01-22 14 A,2480.444381540794
2019-01-22 15 A,2401.61110727299
2019-01-22 16 A,2366.088634036136
2019-01-22 17 A,2402.9891793444185
2019-01-22 18 A,2502.4157840555317
2019-01-22 19 A,2612.8041837655505
2019-01-22 20 A,2673.903834588296
2019-01-22 21 A,2657.2836916080087
2019-01-22 22 A,2578.725496385746
2019-01-22 23 A,2474.19875707322
2019-01-22 24 A,2366.075941151523
2019-01-23 01 A,2253.901958299571
2019-01-23 02 A,2136.866997085178
2019-01-23 03 A,2040.784702911409
2019-01-23 04 A,2016.006790396762
2019-01-23 05 A,2101.5562233126316
2019-01-23 06 A,2286.472004115605
2019-01-23 07 A,2505.942607782216
2019-01-23 08 A,2679.5755284888737
2019-01-23 09 A,2760.7583408067344
2019-01-23 10 A,2756.4866957421614
2019-01-23 11 A,2705.21685318978
2019-01-23 12 A,2638.52370611247
2019-01-23 13 A,2563.7587492464895
2019-01-23 14 A,2479.7937205100334
2019-01-23 15 A,2402.740416458145
2019-01-23 16 A,2368.9131501418296
2019-01-23 17 A,2407.402173611411
2019-01-23 18 A,2508.2920396039463
2019-01-23 19 A,2620.00357943544
2019-01-23 20 A,2682.2749771043163
2019-01-23 21 A,2666.6675382494604
2019-01-23 22 A,2588.958911416862
2019-01-23 23 A,2485.1179471759087
2019-01-23 24 A,2377.519717646307
2019-01-24 01 A,2265.7147774497375
2019-01-24 02 A,2148.9017336702404
2019-01-24 03 A,2052.905116860843
2019-01-24 04 A,2028.0896516172177
2019-01-24 05 A,2113.4930652405346
2019-01-24 06 A,2298.1704826124183
2019-01-24 07 A,2517.3274484141148
2019-01-24 08 A,2690.5890514949942
2019-01-24 09 A,2771.3605599315924
2019-01-24 10 A,2766.6549937438376
2019-01-24 11 A,2714.9452433216984
2019-01-24 12 A,2647.821695511412
2019-01-24 13 A,2572.6498262941905
2019-01-24 14 A,2488.313494159836
2019-01-24 15 A,2410.934441107772
2019-01-24 16 A,2376.834474495261
2019-01-24 17 A,2415.108656618443
2019-01-24 18 A,2515.843480323686
2019-01-24 19 A,2627.458710917178
2019-01-24 20 A,2689.6883768558546
2019-01-24 21 A,2674.086509594082
2019-01-24 22 A,2596.4203910302263
2019-01-24 23 A,2492.64549426
2019-01-24 24 A,2385.120639596208
2019-01-25 01 A,2273.37744545151
2019-01-25 02 A,2156.5931395131674
2019-01-25 03 A,2060.5687193146946
2019-01-25 04 A,2035.643557089154
2019-01-25 05 A,2120.8285831300896
2019-01-25 06 A,2305.151090924958
2019-01-25 07 A,2523.7881995708585
2019-01-25 08 A,2696.33644260656
2019-01-25 09 A,2776.1728852364213
2019-01-25 10 A,2770.283190298644
2019-01-25 11 A,2717.114234272306
2019-01-25 12 A,2648.2322280763
2019-01-25 13 A,2570.9807946137616
2019-01-25 14 A,2484.224730105023
2019-01-25 15 A,2404.069949200768
2019-01-25 16 A,2366.8260804776255
2019-01-25 17 A,2401.5800328773294
2019-01-25 18 A,2498.414505330805
2019-01-25 19 A,2605.750114540197
2019-01-25 20 A,2663.326618343235
2019-01-25 21 A,2642.7088309056267
2019-01-25 22 A,2559.679984603309
2019-01-25 23 A,2450.216721356694
2019-01-25 24 A,2336.704233558109
2019-01-26 01 A,2218.705632746007
2019-01-26 02 A,2095.4346112784965
2019-01-26 03 A,1992.7333864912098
2019-01-26 04 A,1960.9870236273155
2019-01-26 05 A,2039.2562739398854
2019-01-26 06 A,2216.621974272066
2019-01-26 07 A,2428.3180474584797
2019-01-26 08 A,2594.000577258771
2019-01-26 09 A,2667.108365093858
2019-01-26 10 A,2654.6903948844492
2019-01-26 11 A,2595.2578137960595
2019-01-26 12 A,2520.4413906719
2019-01-26 13 A,2437.648911555292
2019-01-26 14 A,2345.808247100667
2019-01-26 15 A,2261.0865998602894
2019-01-26 16 A,2219.8524063063815
2019-01-26 17 A,2251.248222146791
2019-01-26 18 A,2345.40857153303
2019-01-26 19 A,2450.801442924453
2019-01-26 20 A,2507.2089169217893
2019-01-26 21 A,2486.2325295642286
2019-01-26 22 A,2403.686132904034
2019-01-26 23 A,2295.5704421309624
2019-01-26 24 A,2184.2877949703015
2019-01-27 01 A,2069.411206846822
2019-01-27 02 A,1950.156791218908
2019-01-27 03 A,1852.3615382726998
2019-01-27 04 A,1826.3975507813193
2019-01-27 05 A,1911.3048755617926
2019-01-27 06 A,2096.13597746282
2019-01-27 07 A,2316.0888953753874
2019-01-27 08 A,2490.7765529310254
2019-01-27 09 A,2573.587629073849
2019-01-27 10 A,2571.514412328056
2019-01-27 11 A,2523.0052424895553
2019-01-27 12 A,2459.622497189526
2019-01-27 13 A,2388.7005772995253
2019-01-27 14 A,2309.0896199324347
2019-01-27 15 A,2236.8754402743243
2019-01-27 16 A,2208.342169773725
2019-01-27 17 A,2252.545911443528
2019-01-27 18 A,2359.53338463857
2019-01-27 19 A,2477.684233502311
2019-01-27 20 A,2546.692475665086
2019-01-27 21 A,2538.072685799877
2019-01-27 22 A,2467.5536669603002
2019-01-27 23 A,2371.053790205194
2019-01-27 24 A,2270.8965196336385
2019-01-28 01 A,2166.5801980390197
2019-01-28 02 A,2057.251154698573
2019-01-28 03 A,1968.6821210427793
2019-01-28 04 A,1951.1870462983916
2019-01-28 05 A,2043.7544451597246
2019-01-28 06 A,2235.3923192139846
2019-01-28 07 A,2461.2616867355864
2019-01-28 08 A,2640.9461897833467
2019-01-28 09 A,2727.8131810022646
2019-01-28 10 A,2728.841711574042
2019-01-28 11 A,2682.475023349833
2019-01-28 12 A,2620.278502274953
2019-01-28 13 A,2549.597547915743
2019-01-28 14 A,2469.301089683007
2019-01-28 15 A,2395.501253601468
2019-01-28 16 A,2364.515650678464
2019-01-28 17 A,2405.4406120911926
2019-01-28 18 A,2508.3693486544535
2019-01-28 19 A,2621.7337146552236
2019-01-28 20 A,2685.285059203299
2019-01-28 21 A,2670.5997666459807
2019-01-28 22 A,2593.4722467499823
2019-01-28 23 A,2489.889562878625
2019-01-28 24 A,2382.246223647214
2019-01-29 01 A,2270.113221631699
2019-01-29 02 A,2152.7103891629135
2019-01-29 03 A,2055.8840654312216
2019-01-29 04 A,2030.0211753707674
2019-01-29 05 A,2114.1818605285393
2019-01-29 06 A,2297.4437114870943
2019-01-29 07 A,2515.0346439106816
2019-01-29 08 A,2686.6018940682725
2019-01-29 09 A,2765.572542633233
2019-01-29 10 A,2758.980993937669
2019-01-29 11 A,2705.3210187333293
2019-01-29 12 A,2636.203321815922
2019-01-29 13 A,2559.013092839742
2019-01-29 14 A,2472.6532734250204
2019-01-29 15 A,2393.2640462116433
2019-01-29 16 A,2357.1850177888223
2019-01-29 17 A,2393.5284206020497
2019-01-29 18 A,2492.3973104508723
2019-01-29 19 A,2602.2274378836105
2019-01-29 20 A,2662.768273976876
2019-01-29 21 A,2645.588788784984
2019-01-29 22 A,2566.4707388507472
2019-01-29 23 A,2461.383647315956
2019-01-29 24 A,2352.699996661632
2019-01-30 01 A,2239.9647115513317
2019-01-30 02 A,2122.367995582468
2019-01-30 03 A,2025.723509167864
2019-01-30 04 A,2000.3829819432099
2019-01-30 05 A,2085.369392711688
2019-01-30 06 A,2269.7217589542734
2019-01-30 07 A,2488.6285706816852
2019-01-30 08 A,2661.6973371062986
2019-01-30 09 A,2742.3156478379988
2019-01-30 10 A,2737.4791689242115
2019-01-30 11 A,2685.6441752997152
2019-01-30 12 A,2618.3855749686963
2019-01-30 13 A,2543.0548777110125
2019-01-30 14 A,2458.523836485352
2019-01-30 15 A,2380.9042628865727
2019-01-30 16 A,2346.510485004197
2019-01-30 17 A,2384.4327699248443
2019-01-30 18 A,2484.755685418708
