일자|시간|구분,공급량
2019-01-10 08 A,2500.3006305765552
2019-01-10 09 A,2583.8460119010288
2019-01-10 10 A,2581.9544858120244
2019-01-10 11 A,2532.5371842988457
2019-01-10 12 A,2467.4487672810405
2019-01-10 13 A,2394.523383321016
2019-01-10 14 A,2312.538590922381
2019-01-10 15 A,2236.825684497968
2019-01-10 16 A,2202.913090137374
2019-01-10 17 A,2239.8824320556114
2019-01-10 18 A,2338.6818079525788
2019-01-10 19 A,2448.7790006896544
2019-01-10 20 A,2510.350774353041
2019-01-10 21 A,2494.651196849995
2019-01-10 22 A,2416.990324981008
2019-01-10 23 A,2313.343866725176
2019-01-10 24 A,2206.5462173161436
2019-01-11 01 A,2096.3879458201754
2019-01-11 02 A,1981.5000025572035
2019-01-11 03 A,1886.5382193333232
2019-01-11 04 A,1861.0306531186648
2019-01-11 05 A,1944.33088905452
2019-01-11 06 A,2126.857297021088
2019-01-11 07 A,2345.216350663844
2019-01-11 08 A,2519.4272868227736
2019-01-11 09 A,2602.1112564838345
2019-01-11 10 A,2599.1123886926157
2019-01-11 11 A,2548.3172988033566
2019-01-11 12 A,2481.5579991883224
2019-01-11 13 A,2406.648320396162
2019-01-11 14 A,2322.348275619129
2019-01-11 15 A,2243.9748059319863
2019-01-11 16 A,2207.04556509363
2019-01-11 17 A,2240.635338854841
2019-01-11 18 A,2335.689631345145
2019-01-11 19 A,2441.678140819169
2019-01-11 20 A,2498.784268269385
2019-01-11 21 A,2478.2735970644767
2019-01-11 22 A,2395.472676261957
2019-01-11 23 A,2286.3787197542124
2019-01-11 24 A,2173.8526160015567
2019-01-12 01 A,2057.7163240235877
2019-01-12 02 A,1936.6369257756946
2019-01-12 03 A,1835.310907468023
2019-01-12 04 A,1803.3112218783083
2019-01-12 05 A,1880.0402497687323
2019-01-12 06 A,2055.968657651452
2019-01-12 07 A,2267.7582645889597
2019-01-12 08 A,2435.486200439318
2019-01-12 09 A,2511.833511845976
2019-01-12 10 A,2502.7056431784204
2019-01-12 11 A,2446.0513301103542
2019-01-12 12 A,2373.764870721917
2019-01-12 13 A,2293.7218893589948
2019-01-12 14 A,2204.743033480589
2019-01-12 15 A,2122.204048725399
2019-01-12 16 A,2081.678898823078
2019-01-12 17 A,2112.2955330573955
2019-01-12 18 A,2205.0488416845587
2019-01-12 19 A,2309.453529205143
2019-01-12 20 A,2365.733056319615
2019-01-12 21 A,2345.1875957516227
2019-01-12 22 A,2263.172341189918
2019-01-12 23 A,2155.706787488229
2019-01-12 24 A,2045.6673824460265
2019-01-13 01 A,1932.884630471343
2019-01-13 02 A,1816.0269225510335
2019-01-13 03 A,1719.7846681934677
2019-01-13 04 A,1693.7172838923045
2019-01-13 05 A,1777.2061579515116
2019-01-13 06 A,1960.6935895017864
2019-01-13 07 A,2180.805814333658
2019-01-13 08 A,2357.5773988504716
2019-01-13 09 A,2443.6401565131305
2019-01-13 10 A,2444.844011154003
2019-01-13 11 A,2399.0763412021415
2019-01-13 12 A,2338.1647652553083
2019-01-13 13 A,2269.9134790036173
2019-01-13 14 A,2193.067577862502
2019-01-13 15 A,2122.923804009532
2019-01-13 16 A,2094.9743773739265
2019-01-13 17 A,2138.263505758421
2019-01-13 18 A,2243.7011065698944
2019-01-13 19 A,2360.716461826945
2019-01-13 20 A,2429.447948898425
2019-01-13 21 A,2421.1117836497165
2019-01-13 22 A,2350.98110669687
2019-01-13 23 A,2254.996022615663
2019-01-13 24 A,2155.9569841096636
2019-01-14 01 A,2053.6225936980554
2019-01-14 02 A,1946.5940896351244
2019-01-14 03 A,1859.500084870359
2019-01-14 04 A,1841.8441070792617
2019-01-14 05 A,1932.9580536759818
2019-01-14 06 A,2123.24155463001
2019-01-14 07 A,2349.2853512124307
2019-01-14 08 A,2531.095968507477
2019-01-14 09 A,2621.2848332290864
2019-01-14 10 A,2625.689259563749
2019-01-14 11 A,2582.1918358810562
2019-01-14 12 A,2522.6231729724886
2019-01-14 13 A,2454.798124528599
2019-01-14 14 A,2377.4799160448724
2019-01-14 15 A,2305.990623538726
2019-01-14 16 A,2275.854664959796
2019-01-14 17 A,2316.1549038906564
2019-01-14 18 A,2417.8459029240717
2019-01-14 19 A,2530.4070540998687
2019-01-14 20 A,2594.031735125117
2019-01-14 21 A,2579.995434868533
2019-01-14 22 A,2503.6341861044652
2019-01-14 23 A,2400.953922940453
2019-01-14 24 A,2294.823162827392
2019-01-15 01 A,2185.070093775734
2019-01-15 02 A,2070.366341582692
2019-01-15 03 A,1975.4109939941354
2019-01-15 04 A,1949.7774378081629
2019-01-15 05 A,2032.8661305932967
2019-01-15 06 A,2215.143307285408
2019-01-15 07 A,2433.2637368721466
2019-01-15 08 A,2607.294813550789
2019-01-15 09 A,2689.9051400065277
2019-01-15 10 A,2686.9850307752886
2019-01-15 11 A,2636.465473522617
2019-01-15 12 A,2570.2205126237986
2019-01-15 13 A,2496.1031691786147
2019-01-15 14 A,2412.909335964258
2019-01-15 15 A,2335.9880902580085
2019-01-15 16 A,2300.8850882905977
2019-01-15 17 A,2336.6986406560254
2019-01-15 18 A,2434.393005186406
2019-01-15 19 A,2543.4516229680944
2019-01-15 20 A,2604.066443529129
2019-01-15 21 A,2587.506279520844
2019-01-15 22 A,2509.095524825384
2019-01-15 23 A,2404.823848784808
2019-01-15 24 A,2297.5392614111897
2019-01-16 01 A,2187.045624233709
2019-01-16 02 A,2071.9868755694847
2019-01-16 03 A,1977.0315406486093
2019-01-16 04 A,1951.7200756262207
2019-01-16 05 A,2035.4181603967788
2019-01-16 06 A,2218.5559333222814
2019-01-16 07 A,2437.751276071003
2019-01-16 08 A,2613.0344260121433
2019-01-16 09 A,2697.0370670620014
2019-01-16 10 A,2695.6133204499642
2019-01-16 11 A,2646.6591671298015
2019-01-16 12 A,2582.0152605138705
2019-01-16 13 A,2509.503238458519
2019-01-16 14 A,2427.889968394865
2019-01-16 15 A,2352.49816451938
2019-01-16 16 A,2318.8500374600076
2019-01-16 17 A,2356.023573127376
2019-01-16 18 A,2454.965975390917
2019-01-16 19 A,2565.146997042027
2019-01-16 20 A,2626.7483048500253
2019-01-16 21 A,2611.03181931437
2019-01-16 22 A,2533.318364234806
2019-01-16 23 A,2429.59724080179
2019-01-16 24 A,2322.719123463283
2019-01-17 01 A,2212.4933557438267
2019-01-17 02 A,2097.571918530675
2019-01-17 03 A,2002.6336457328753
2019-01-17 04 A,1977.231241384364
2019-01-17 05 A,2060.7442184768856
2019-01-17 06 A,2243.6177582790883
2019-01-17 07 A,2462.485604579377
2019-01-17 08 A,2637.3942762391553
2019-01-17 09 A,2720.9917554978774
2019-01-17 10 A,2719.148079827193
2019-01-17 11 A,2669.774375170921
2019-01-17 12 A,2604.725295558931
2019-01-17 13 A,2531.8349838170257
2019-01-17 14 A,2449.880992866616
2019-01-17 15 A,2374.1946116907425
2019-01-17 16 A,2340.3042611038777
2019-01-17 17 A,2377.2915602004578
2019-01-17 18 A,2476.1046017141457
2019-01-17 19 A,2586.211163693691
2019-01-17 20 A,2647.7880055678324
2019-01-17 21 A,2632.089190744067
2019-01-17 22 A,2554.424771675155
2019-01-17 23 A,2450.7704521486085
2019-01-17 24 A,2343.960623361888
2019-01-18 01 A,2233.785850500978
2019-01-18 02 A,2118.87708016074
2019-01-18 03 A,2023.8901405790646
2019-01-18 04 A,1998.3530853131558
2019-01-18 05 A,2081.6194962473946
2019-01-18 06 A,2264.1077401609405
2019-01-18 07 A,2482.4242877548477
2019-01-18 08 A,2656.588373080576
2019-01-18 09 A,2739.2211444952354
2019-01-18 10 A,2736.1667285679423
2019-01-18 11 A,2685.311738338517
2019-01-18 12 A,2618.488184009479
2019-01-18 13 A,2543.5098941335305
2019-01-18 14 A,2459.136880051626
2019-01-18 15 A,2380.6860811543393
2019-01-18 16 A,2343.6751496533016
2019-01-18 17 A,2377.178869935821
2019-01-18 18 A,2472.14274490699
2019-01-18 19 A,2578.036471754145
2019-01-18 20 A,2635.043450581486
2019-01-18 21 A,2614.429263993352
2019-01-18 22 A,2531.520460462029
2019-01-18 23 A,2422.3142534482554
2019-01-18 24 A,2309.6715311336097
2019-01-19 01 A,2193.414252419691
2019-01-19 02 A,2072.2094993005853
2019-01-19 03 A,1970.753758181524
2019-01-19 04 A,1938.6199821931136
2019-01-19 05 A,2015.2105526067542
2019-01-19 06 A,2190.9961366020843
2019-01-19 07 A,2402.6385540645983
2019-01-19 08 A,2570.2149358334905
2019-01-19 09 A,2646.406329690261
2019-01-19 10 A,2637.1181812995537
2019-01-19 11 A,2580.2992277878293
2019-01-19 12 A,2507.8437688411987
2019-01-19 13 A,2427.6274305716347
2019-01-19 14 A,2338.470862361095
2019-01-19 15 A,2255.749811925273
2019-01-19 16 A,2215.03824522892
2019-01-19 17 A,2245.464113946512
2019-01-19 18 A,2338.022310882791
2019-01-19 19 A,2442.2275432397428
2019-01-19 20 A,2498.3032745752867
2019-01-19 21 A,2477.5496806353003
2019-01-19 22 A,2395.3219582737574
2019-01-19 23 A,2287.6396056725775
2019-01-19 24 A,2177.3790741128846
2019-01-20 01 A,2064.3708716402048
2019-01-20 02 A,1947.2833930341815
2019-01-20 03 A,1850.8070517489646
2019-01-20 04 A,1824.5012683827945
2019-01-20 05 A,1907.7474354955186
2019-01-20 06 A,2090.9878566287384
2019-01-20 07 A,2310.84877212743
2019-01-20 08 A,2487.3647531468096
2019-01-20 09 A,2573.1676179905853
2019-01-20 10 A,2574.107295527437
2019-01-20 11 A,2528.0711693681237
2019-01-20 12 A,2466.886863444288
2019-01-20 13 A,2398.358578932755
2019-01-20 14 A,2321.2314168878424
2019-01-20 15 A,2250.8021252808553
2019-01-20 16 A,2222.5629299854722
2019-01-20 17 A,2265.558044900914
2019-01-20 18 A,2370.6973936814798
2019-01-20 19 A,2487.4102647465074
2019-01-20 20 A,2555.835042016449
2019-01-20 21 A,2547.1879480588454
2019-01-20 22 A,2476.7421303422334
2019-01-20 23 A,2380.4377004483167
2019-01-20 24 A,2281.0751182321933
2019-01-21 01 A,2178.4129935173855
2019-01-21 02 A,2071.0525720118926
2019-01-21 03 A,1983.622474267355
2019-01-21 04 A,1965.626235711189
2019-01-21 05 A,2056.3957616572384
2019-01-21 06 A,2246.3306901231613
2019-01-21 07 A,2472.0217705780533
2019-01-21 08 A,2653.475536448102
2019-01-21 09 A,2743.3034229394507
2019-01-21 10 A,2747.342752877979
2019-01-21 11 A,2703.4761234192383
2019-01-21 12 A,2643.534154286882
2019-01-21 13 A,2575.3317082403687
2019-01-21 14 A,2497.63202000808
2019-01-21 15 A,2425.757174971525
2019-01-21 16 A,2395.2316005935654
2019-01-21 17 A,2435.138170113106
2019-01-21 18 A,2536.431455925744
2019-01-21 19 A,2648.5908600140633
2019-01-21 20 A,2711.8097701726624
2019-01-21 21 A,2697.3636855036693
2019-01-21 22 A,2620.5886491534397
2019-01-21 23 A,2517.4906057447465
2019-01-21 24 A,2410.938083384677
2019-01-22 01 A,2300.7592808815803
2019-01-22 02 A,2185.625834972185
2019-01-22 03 A,2090.236844478632
2019-01-22 04 A,2064.1657074202267
2019-01-22 05 A,2146.8128927221856
2019-01-22 06 A,2328.644646816677
2019-01-22 07 A,2546.315750326143
2019-01-22 08 A,2719.8936092205226
2019-01-22 09 A,2802.0468380971624
2019-01-22 10 A,2798.6657635385664
2019-01-22 11 A,2747.6813853930385
2019-01-22 12 A,2680.967760357961
2019-01-22 13 A,2606.377921987721
2019-01-22 14 A,2522.7077756498998
2019-01-22 15 A,2445.306411345727
2019-01-22 16 A,2409.719498167259
2019-01-22 17 A,2445.045359695899
2019-01-22 18 A,2542.248266900339
2019-01-22 19 A,2650.8116741131475
2019-01-22 20 A,2710.9275442563508
2019-01-22 21 A,2693.864703505613
2019-01-22 22 A,2614.947559385451
2019-01-22 23 A,2510.165795028658
2019-01-22 24 A,2402.3674343591438
2019-01-23 01 A,2291.356352943991
2019-01-23 02 A,2175.7765032711886
2019-01-23 03 A,2080.2964248687604
2019-01-23 04 A,2054.4565883171103
2019-01-23 05 A,2137.622688062465
2019-01-23 06 A,2320.2248771444833
2019-01-23 07 A,2538.8810520362717
2019-01-23 08 A,2713.621465037069
2019-01-23 09 A,2797.0778151147097
2019-01-23 10 A,2795.1042386776658
2019-01-23 11 A,2745.596731980879
2019-01-23 12 A,2680.395963860719
2019-01-23 13 A,2607.32358771753
2019-01-23 14 A,2525.1464866517554
2019-01-23 15 A,2449.18739064672
2019-01-23 16 A,2414.9685262389594
2019-01-23 17 A,2451.5678953669603
2019-01-23 18 A,2549.932718046825
2019-01-23 19 A,2659.5327633360343
2019-01-23 20 A,2720.549714384539
2019-01-23 21 A,2704.245508192614
2019-01-23 22 A,2625.940985177055
2019-01-23 23 A,2521.625463259422
2019-01-23 24 A,2414.149633734249
2019-01-24 01 A,2303.3228570872893
2019-01-24 02 A,2187.7971312871055
2019-01-24 03 A,2092.2513074124736
2019-01-24 04 A,2066.238106813648
2019-01-24 05 A,2149.1370598907456
2019-01-24 06 A,2331.3933654333987
2019-01-24 07 A,2549.640784862513
2019-01-24 08 A,2723.9258547816344
2019-01-24 09 A,2806.8965752830354
2019-01-24 10 A,2804.423001796724
2019-01-24 11 A,2754.4162783317797
2019-01-24 12 A,2688.731077093953
2019-01-24 13 A,2615.2015591916543
2019-01-24 14 A,2532.605295917399
2019-01-24 15 A,2456.273594756497
2019-01-24 16 A,2421.7348951113718
2019-01-24 17 A,2458.0708347736713
2019-01-24 18 A,2556.229525273455
2019-01-24 19 A,2665.678763559663
2019-01-24 20 A,2726.5953280615468
2019-01-24 21 A,2710.2333012870376
2019-01-24 22 A,2631.9027548886656
2019-01-24 23 A,2527.5794119512925
2019-01-24 24 A,2420.097683070359
2019-01-25 01 A,2309.248152923716
2019-01-25 02 A,2193.6617876950104
2019-01-25 03 A,2097.994435307286
2019-01-25 04 A,2071.774169097166
2019-01-25 05 A,2154.3545908217093
2019-01-25 06 A,2336.1540872259593
2019-01-25 07 A,2553.7791490700934
2019-01-25 08 A,2727.2490305564115
2019-01-25 09 A,2809.1849002806307
2019-01-25 10 A,2805.430905143947
2019-01-25 11 A,2753.8736786061663
2019-01-25 12 A,2686.345251378068
2019-01-25 13 A,2610.659472606279
2019-01-25 14 A,2525.5763743161165
2019-01-25 15 A,2446.4129166645625
2019-01-25 16 A,2408.686772717141
2019-01-25 17 A,2441.47274779842
2019-01-25 18 A,2535.7163658271343
2019-01-25 19 A,2640.8873451140466
2019-01-25 20 A,2697.169106928869
2019-01-25 21 A,2675.827255147141
2019-01-25 22 A,2592.1883595948393
2019-01-25 23 A,2482.2496551387194
2019-01-25 24 A,2368.8720514819142
2019-01-26 01 A,2251.877529101119
2019-01-26 02 A,2129.9331916487795
2019-01-26 03 A,2027.7355472628444
2019-01-26 04 A,1994.8575708822866
2019-01-26 05 A,2070.701665661266
2019-01-26 06 A,2245.7385207354496
2019-01-26 07 A,2456.6299780177233
2019-01-26 08 A,2623.453190446947
2019-01-26 09 A,2698.8892279753177
2019-01-26 10 A,2688.843558507924
2019-01-26 11 A,2631.2649414787825
2019-01-26 12 A,2558.0476989524973
2019-01-26 13 A,2477.067479484395
2019-01-26 14 A,2387.144954966448
2019-01-26 15 A,2303.655895690415
2019-01-26 16 A,2262.1742902606484
2019-01-26 17 A,2291.8281130566697
2019-01-26 18 A,2383.6122796473683
2019-01-26 19 A,2487.041520064287
2019-01-26 20 A,2542.3393207544577
2019-01-26 21 A,2520.8058804123975
2019-01-26 22 A,2437.7964189006398
2019-01-26 23 A,2329.3304574732847
2019-01-26 24 A,2218.284470516744
2019-01-27 01 A,2104.488989275962
2019-01-27 02 A,1986.6124317589547
2019-01-27 03 A,1889.34523471373
2019-01-27 04 A,1862.2468420728298
2019-01-27 05 A,1944.6986698019398
2019-01-27 06 A,2127.14304488702
2019-01-27 07 A,2346.2062311731243
2019-01-27 08 A,2521.9228233652407
2019-01-27 09 A,2606.9246633636785
2019-01-27 10 A,2607.061703684761
2019-01-27 11 A,2560.221351633268
2019-01-27 12 A,2498.231254880274
2019-01-27 13 A,2428.8956383877503
2019-01-27 14 A,2350.959627040616
2019-01-27 15 A,2279.7199926822573
2019-01-27 16 A,2250.668985102656
2019-01-27 17 A,2292.8508421584497
2019-01-27 18 A,2397.175511501868
2019-01-27 19 A,2513.07230559016
2019-01-27 20 A,2580.679632420695
2019-01-27 21 A,2571.213738674759
2019-01-27 22 A,2499.9477959742576
2019-01-27 23 A,2402.8219400874304
2019-01-27 24 A,2302.6366550913835
2019-01-28 01 A,2199.1505750666774
2019-01-28 02 A,2090.9649700120826
2019-01-28 03 A,2002.708484800152
2019-01-28 04 A,1983.8846792117495
2019-01-28 05 A,2073.825482944517
2019-01-28 06 A,2262.9305584295976
2019-01-28 07 A,2487.7906795767185
2019-01-28 08 A,2668.412404273799
2019-01-28 09 A,2757.4071922447056
2019-01-28 10 A,2760.6123908146583
2019-01-28 11 A,2715.910621690649
2019-01-28 12 A,2655.1325291676258
2019-01-28 13 A,2586.0930005961154
2019-01-28 14 A,2507.555295318199
2019-01-28 15 A,2434.841523349742
2019-01-28 16 A,2403.476136808011
2019-01-28 17 A,2442.5420336051634
2019-01-28 18 A,2542.993810827272
2019-01-28 19 A,2654.310895159755
2019-01-28 20 A,2716.686699139435
2019-01-28 21 A,2701.396746588913
2019-01-28 22 A,2623.777105414149
2019-01-28 23 A,2519.833745003387
2019-01-28 24 A,2412.4352182439898
2019-01-29 01 A,2301.409748733144
2019-01-29 02 A,2185.4289980065596
2019-01-29 03 A,2089.1920896966976
2019-01-29 04 A,2062.272446640394
2019-01-29 05 A,2144.0705625875976
2019-01-29 06 A,2325.052708800719
2019-01-29 07 A,2541.8736907399057
2019-01-29 08 A,2714.6009392168758
2019-01-29 09 A,2795.9030936720956
2019-01-29 10 A,2791.670505536495
2019-01-29 11 A,2739.8341995075493
2019-01-29 12 A,2672.2682571319915
2019-01-29 13 A,2596.8257368133854
2019-01-29 14 A,2512.302568766569
2019-01-29 15 A,2434.0478678405766
2019-01-29 16 A,2397.607327967837
2019-01-29 17 A,2432.0792975688523
2019-01-29 18 A,2528.4280724456135
2019-01-29 19 A,2636.137131757911
2019-01-29 20 A,2695.3984632485776
2019-01-29 21 A,2677.480917903875
2019-01-29 22 A,2597.7089280530354
2019-01-29 23 A,2492.072201623807
2019-01-29 24 A,2383.4187873264036
2019-01-30 01 A,2271.5525854801745
2019-01-30 02 A,2155.1175733510936
2019-01-30 03 A,2058.782315205829
2019-01-30 04 A,2032.0873063510396
2019-01-30 05 A,2114.3982659531703
2019-01-30 06 A,2296.1453717446216
2019-01-30 07 A,2513.9465448796677
2019-01-30 08 A,2687.832062319254
2019-01-30 09 A,2770.433647673894
2019-01-30 10 A,2767.605461975076
2019-01-30 11 A,2717.2435260774682
2019-01-30 12 A,2651.1885333953583
2019-01-30 13 A,2577.2621618863313
2019-01-30 14 A,2494.2313191814196
2019-01-30 15 A,2417.4187597699174
2019-01-30 16 A,2382.346734668924
2019-01-30 17 A,2418.093270270667
